code;city;code_region;code_variable;variable;level;code_level;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
4103222;Bom Sucesso do Sul;15;3;Taxa de aprovação (em %);Fundamental anos finais;2;98;91,7;95,2;100;100;88;97,8;98,2;87,8;92,9
4103222;Bom Sucesso do Sul;15;3;Taxa de aprovação (em %);Ensino médio;3;96,8;91,7;98,6;96,4;94,3;87,9;91,9;83,7;84,5;96,4
4103222;Bom Sucesso do Sul;15;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;4,8;5,5;2,6;2,2;1;1,5;;;;
4103222;Bom Sucesso do Sul;15;4;Taxa de reprovação (em %);Fundamental anos finais;2;0,4;7,4;4,8;;;12;1,1;1,2;12,2;5
4103222;Bom Sucesso do Sul;15;4;Taxa de reprovação (em %);Ensino médio;3;1,6;4,9;0,7;0,7;2,1;7,6;0,9;1,1;9,5;0,9
4103222;Bom Sucesso do Sul;15;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;;;;;;
4103222;Bom Sucesso do Sul;15;6;Taxa de abandono (em %);Fundamental anos finais;2;1,6;0,9;;;;;1,1;0,6;;2,1
4103222;Bom Sucesso do Sul;15;6;Taxa de abandono (em %);Ensino médio;3;1,6;3,4;0,7;2,9;3,6;4,5;7,2;15,2;6;2,7
4103222;Bom Sucesso do Sul;15;5;Taxa de distorção (em %);Fundamental anos iniciais;1;5,7;5,9;5,6;8,2;8,5;4,6;4,3;2,5;0,9;0,8
4103222;Bom Sucesso do Sul;15;5;Taxa de distorção (em %);Fundamental anos finais;2;14,1;10,8;12,7;12,4;11,4;12;11,6;11,3;12,6;10,3
4103222;Bom Sucesso do Sul;15;5;Taxa de distorção (em %);Ensino médio;3;11;9,9;8,5;9,8;14,8;7,9;19,8;15,6;14,6;11,1
4103305;Borrazópolis;13;1;IDEB;Fundamental anos iniciais;1;;5,4;;6,2;;6,4;;6,4;;6,9
4103305;Borrazópolis;13;1;IDEB;Fundamental anos finais;2;;4,4;;5;;5,1;;5,2;;5,6
4103305;Borrazópolis;13;1;IDEB;Ensino médio;3;;;;;;;;3,1;;4,5
4103305;Borrazópolis;13;2;IDEB meta projetada;Fundamental anos iniciais;1;;5;;5,2;;5,5;;5,8;;6
4103305;Borrazópolis;13;2;IDEB meta projetada;Fundamental anos finais;2;;4,6;;4,9;;5,3;;5,6;;5,8
4103305;Borrazópolis;13;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,3
4103305;Borrazópolis;13;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;95,3;95,7;93,2;96,8;91,4;96,4;93,7;98,1;95,4;98,2
4103305;Borrazópolis;13;3;Taxa de aprovação (em %);Fundamental anos finais;2;87,2;89;86,1;93,3;91,7;93,6;94,3;89,5;92,9;97,4
4103305;Borrazópolis;13;3;Taxa de aprovação (em %);Ensino médio;3;86,4;87,9;90;87,1;83,7;85;78,6;76,9;77;90,7
4103305;Borrazópolis;13;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;4,7;4,1;6,6;3,2;8,6;3,6;6,3;1,9;4,6;1,8
4103305;Borrazópolis;13;4;Taxa de reprovação (em %);Fundamental anos finais;2;8,3;7,4;8,8;4,1;7,2;3,7;5,1;8,1;5,5;2,6
4103305;Borrazópolis;13;4;Taxa de reprovação (em %);Ensino médio;3;5,3;6,2;5,5;4,5;5;2,2;8,5;6,8;8;7,4
4103305;Borrazópolis;13;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;0,2;0,2;;;;;;;
4103305;Borrazópolis;13;6;Taxa de abandono (em %);Fundamental anos finais;2;4,5;3,6;5,1;2,6;1,1;2,7;0,6;2,4;1,6;
4103305;Borrazópolis;13;6;Taxa de abandono (em %);Ensino médio;3;8,3;5,9;4,5;8,4;11,3;12,8;12,9;16,3;15;1,9
4103305;Borrazópolis;13;5;Taxa de distorção (em %);Fundamental anos iniciais;1;8;5,7;4,1;5,5;6,5;7,2;6,6;7,4;6,1;7,8
4103305;Borrazópolis;13;5;Taxa de distorção (em %);Fundamental anos finais;2;23,6;23,7;22,2;18,5;13,4;9,9;9,2;12,5;17,8;15
4103305;Borrazópolis;13;5;Taxa de distorção (em %);Ensino médio;3;21,4;17,8;17,1;21,2;20,7;19,9;25,3;30,5;28,9;15,2
4103354;Braganey;14;1;IDEB;Fundamental anos iniciais;1;;4,9;;5,5;;5,7;;6,5;;6,4
4103354;Braganey;14;1;IDEB;Fundamental anos finais;2;;5;;4,2;;4,7;;4,7;;5
4103354;Braganey;14;1;IDEB;Ensino médio;3;;;;;;;;3,7;;4,5
4103354;Braganey;14;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,8;;5,1;;5,3;;5,6;;5,9
4103354;Braganey;14;2;IDEB meta projetada;Fundamental anos finais;2;;4,3;;4,7;;5,1;;5,3;;5,6
4103354;Braganey;14;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,9
4103354;Braganey;14;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;98,3;93,5;95,5;98,1;99,5;98,4;97,7;96,1;97,5;96,7
4103354;Braganey;14;3;Taxa de aprovação (em %);Fundamental anos finais;2;95;95,7;97,9;94,8;90,8;93,8;82,9;90,5;90,7;94
4103354;Braganey;14;3;Taxa de aprovação (em %);Ensino médio;3;91,5;94,1;91,1;89,6;92,5;86,6;83,8;90,4;93,6;94,1
4103354;Braganey;14;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;1,5;6,5;4,3;1,9;0,5;1,3;1,4;3,9;2,5;3,3
4103354;Braganey;14;4;Taxa de reprovação (em %);Fundamental anos finais;2;3,2;2,7;0,9;3,1;7,7;4,8;14,6;7,8;5,7;4,4
4103354;Braganey;14;4;Taxa de reprovação (em %);Ensino médio;3;5,2;4,6;4,8;4,5;1,9;6,3;10,1;5,7;2,3;3,2
4103354;Braganey;14;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,2;;0,2;;;0,3;0,9;;;
4103354;Braganey;14;6;Taxa de abandono (em %);Fundamental anos finais;2;1,8;1,6;1,2;2,1;1,5;1,4;2,5;1,7;3,6;1,6
4103354;Braganey;14;6;Taxa de abandono (em %);Ensino médio;3;3,3;1,3;4,1;5,9;5,6;7,1;6,1;3,9;4,1;2,7
4103354;Braganey;14;5;Taxa de distorção (em %);Fundamental anos iniciais;1;4,9;2,3;3,3;4;3,4;2,1;2;2,3;3,4;4,6
4103354;Braganey;14;5;Taxa de distorção (em %);Fundamental anos finais;2;24,8;20,8;17,3;13,2;12,4;11,3;11,1;16,2;15,8;15,3
4103354;Braganey;14;5;Taxa de distorção (em %);Ensino médio;3;20,6;14,2;17;20,1;20,1;21,3;17,6;18,4;18;14
4103370;Brasilândia do Sul;4;1;IDEB;Fundamental anos iniciais;1;;4,7;;5,5;;5,4;;5;;5,4
4103370;Brasilândia do Sul;4;1;IDEB;Fundamental anos finais;2;;4,1;;3,5;;3,4;;3,5;;4,7
4103370;Brasilândia do Sul;4;1;IDEB;Ensino médio;3;;;;;;;;3,3;;4,8
4103370;Brasilândia do Sul;4;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,6;;4,9;;5,2;;5,4;;5,7
4103370;Brasilândia do Sul;4;2;IDEB meta projetada;Fundamental anos finais;2;;3;;3,4;;3,8;;4,1;;4,4
4103370;Brasilândia do Sul;4;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,5
4103370;Brasilândia do Sul;4;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;99,2;95,7;97;100;95,9;92,4;93,6;93,7;90,9;94
4103370;Brasilândia do Sul;4;3;Taxa de aprovação (em %);Fundamental anos finais;2;79,8;90;92,3;83,3;80,8;72,1;69,2;73,7;78,3;88,9
4103370;Brasilândia do Sul;4;3;Taxa de aprovação (em %);Ensino médio;3;83,9;86,9;76,6;82,5;74,3;69,3;67,3;76,1;77,2;92,6
4103370;Brasilândia do Sul;4;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;0,8;4,3;3;;4,1;7,6;6,4;6,3;9,1;6
4103370;Brasilândia do Sul;4;4;Taxa de reprovação (em %);Fundamental anos finais;2;17;9;6,3;15,1;18,7;23,5;29,4;23,5;19,4;11,1
4103370;Brasilândia do Sul;4;4;Taxa de reprovação (em %);Ensino médio;3;10,1;8;14,6;11,9;25,7;14,9;17,8;15,2;14,1;7,4
4103370;Brasilândia do Sul;4;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;;;;;;
4103370;Brasilândia do Sul;4;6;Taxa de abandono (em %);Fundamental anos finais;2;3,2;1;1,4;1,6;0,5;4,4;1,4;2,8;2,3;
4103370;Brasilândia do Sul;4;6;Taxa de abandono (em %);Ensino médio;3;6;5,1;8,8;5,6;;15,8;14,9;8,7;8,7;
4103370;Brasilândia do Sul;4;5;Taxa de distorção (em %);Fundamental anos iniciais;1;11,2;9,6;8;6,1;5,3;1,3;4;7,1;4;4,8
4103370;Brasilândia do Sul;4;5;Taxa de distorção (em %);Fundamental anos finais;2;26,2;21,2;21;20,7;20,2;21,6;21,5;24,8;27,4;25,5
4103370;Brasilândia do Sul;4;5;Taxa de distorção (em %);Ensino médio;3;20,9;16,7;23,8;24,2;23,2;23,9;22,8;22,8;17;15,1
4103404;Cafeara;3;1;IDEB;Fundamental anos iniciais;1;;3,9;;5,5;;5,1;;6;;6
4103404;Cafeara;3;1;IDEB;Fundamental anos finais;2;;3,4;;4,3;;;;4;;4,8
4103404;Cafeara;3;1;IDEB;Ensino médio;3;;;;;;;;2,7;;4,7
4103404;Cafeara;3;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,4;;4,7;;5;;5,3;;5,6
4103404;Cafeara;3;2;IDEB meta projetada;Fundamental anos finais;2;;3,1;;3,5;;3,9;;4,2;;4,4
4103404;Cafeara;3;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;2,9
4103404;Cafeara;3;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;91,5;89,4;93,2;91,5;93;93,9;96,6;96,4;89,4;96
4103404;Cafeara;3;3;Taxa de aprovação (em %);Fundamental anos finais;2;74,7;78,5;78,3;82,9;96,2;89,6;91,1;89,1;88;97,5
4103404;Cafeara;3;3;Taxa de aprovação (em %);Ensino médio;3;80,6;81,4;76;83,1;78,9;61,1;74,2;80,5;83,1;95,4
4103404;Cafeara;3;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;8,5;10,6;6,8;8,5;7;5,5;3,4;3,6;10,6;4
4103404;Cafeara;3;4;Taxa de reprovação (em %);Fundamental anos finais;2;18,4;14,5;17,7;12,3;0,6;9;8,9;6;12;0,8
4103404;Cafeara;3;4;Taxa de reprovação (em %);Ensino médio;3;13,6;12,7;17,4;11,3;5,7;26,8;6,7;2,7;16,9;0,9
4103404;Cafeara;3;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;;0,6;;;;
4103404;Cafeara;3;6;Taxa de abandono (em %);Fundamental anos finais;2;6,9;7;4;4,8;3,2;1,4;;4,9;;1,7
4103404;Cafeara;3;6;Taxa de abandono (em %);Ensino médio;3;5,8;5,9;6,6;5,6;15,4;12,1;19,1;16,8;;3,7
4103404;Cafeara;3;5;Taxa de distorção (em %);Fundamental anos iniciais;1;15,6;18;13,5;15,1;13,2;8;9,6;6;7,1;6,1
4103404;Cafeara;3;5;Taxa de distorção (em %);Fundamental anos finais;2;36,6;33,9;40,6;38,1;29,8;29,5;26,2;26,7;25,5;13,9
4103404;Cafeara;3;5;Taxa de distorção (em %);Ensino médio;3;23,6;26,1;33,9;35,5;36,1;42,6;50,4;49,1;42;25,9
4103453;Cafelândia;14;1;IDEB;Fundamental anos iniciais;1;;6,6;;6,6;;6,8;;7;;6,8
4103453;Cafelândia;14;1;IDEB;Fundamental anos finais;2;;4,5;;4,1;;4,4;;4,9;;5,1
4103453;Cafelândia;14;1;IDEB;Ensino médio;3;;;;;;;;;;4,5
4103453;Cafelândia;14;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,4;;5,7;;6;;6,2;;6,4
4103453;Cafelândia;14;2;IDEB meta projetada;Fundamental anos finais;2;;4,3;;4,7;;5,1;;5,3;;5,6
4103453;Cafelândia;14;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;
4103453;Cafelândia;14;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;99,2;100;99,7;99,9;96,4;97;93,5;97,9;92,8;96,5
4103453;Cafelândia;14;3;Taxa de aprovação (em %);Fundamental anos finais;2;90,6;93;91,8;85,5;85,9;85,5;82,6;87,1;89,9;93,1
4103453;Cafelândia;14;3;Taxa de aprovação (em %);Ensino médio;3;86,4;85;84;84,6;81,6;77,3;73,6;79,1;80,4;89,6
4103453;Cafelândia;14;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;0,8;;0,3;;3,6;2,9;6,4;2,1;7,2;3,4
4103453;Cafelândia;14;4;Taxa de reprovação (em %);Fundamental anos finais;2;8,1;6,8;8;14,3;13,8;14;17,3;12,6;10,1;5,8
4103453;Cafelândia;14;4;Taxa de reprovação (em %);Ensino médio;3;10,5;13,7;15,5;10,2;12,2;11,9;24,4;17;14;5,8
4103453;Cafelândia;14;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;0,1;;0,1;0,1;;;0,1
4103453;Cafelândia;14;6;Taxa de abandono (em %);Fundamental anos finais;2;1,3;0,2;0,2;0,2;0,3;0,5;0,1;0,3;;1,1
4103453;Cafelândia;14;6;Taxa de abandono (em %);Ensino médio;3;3,1;1,3;0,5;5,2;6,2;10,8;2;3,9;5,6;4,6
4103453;Cafelândia;14;5;Taxa de distorção (em %);Fundamental anos iniciais;1;1,2;2;2,9;2,4;2,9;3,1;3,5;4,4;3,3;5,6
4103453;Cafelândia;14;5;Taxa de distorção (em %);Fundamental anos finais;2;16,6;11,7;10,9;11,6;12,2;14,8;12,6;15,2;16,5;14,2
4103453;Cafelândia;14;5;Taxa de distorção (em %);Ensino médio;3;21,8;20,3;22;23,2;19,5;18,5;20,6;23,4;26;14,9
4103479;Cafezal do Sul;4;1;IDEB;Fundamental anos iniciais;1;;4,9;;5,5;;5,4;;5,9;;5,7
4103479;Cafezal do Sul;4;1;IDEB;Fundamental anos finais;2;;4,2;;3,2;;4,2;;4,1;;5,1
4103479;Cafezal do Sul;4;1;IDEB;Ensino médio;3;;;;;;;;3,1;;3,8
4103479;Cafezal do Sul;4;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,8;;5,1;;5,4;;5,6;;5,9
4103479;Cafezal do Sul;4;2;IDEB meta projetada;Fundamental anos finais;2;;4;;4,4;;4,8;;5,1;;5,3
4103479;Cafezal do Sul;4;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,3
4103479;Cafezal do Sul;4;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;93,9;91,7;94,1;95,2;95,2;94;91,1;95,2;94,1;96
4103479;Cafezal do Sul;4;3;Taxa de aprovação (em %);Fundamental anos finais;2;90,3;94;93,2;93,7;96;93,3;86,4;85,8;86,4;93
4103479;Cafezal do Sul;4;3;Taxa de aprovação (em %);Ensino médio;3;86,2;85,1;87,3;91,2;89,7;80,5;75,2;83,2;81,4;91,5
4103479;Cafezal do Sul;4;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;5,8;8,3;5,9;4,8;4,8;6;8,9;4,8;5,9;4
4103479;Cafezal do Sul;4;4;Taxa de reprovação (em %);Fundamental anos finais;2;8,1;5,3;6,8;5,1;3,5;4,5;12,7;12,4;13,6;6,5
4103479;Cafezal do Sul;4;4;Taxa de reprovação (em %);Ensino médio;3;10,2;6,3;12,7;2,1;2,5;9,5;24,8;5,1;9,7;5,9
4103479;Cafezal do Sul;4;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,3;;;;;;;;;
4103479;Cafezal do Sul;4;6;Taxa de abandono (em %);Fundamental anos finais;2;1,6;0,7;;1,2;0,5;2,2;0,9;1,8;;0,5
4103479;Cafezal do Sul;4;6;Taxa de abandono (em %);Ensino médio;3;3,6;8,6;;6,7;7,8;10;;11,7;8,9;2,6
4103479;Cafezal do Sul;4;5;Taxa de distorção (em %);Fundamental anos iniciais;1;7,8;6,4;10,7;10;9,4;6,8;7,3;10,1;9,8;10
4103479;Cafezal do Sul;4;5;Taxa de distorção (em %);Fundamental anos finais;2;17,2;16,8;17,8;15,9;13,9;13,3;12,7;17,7;20,7;23,8
4103479;Cafezal do Sul;4;5;Taxa de distorção (em %);Ensino médio;3;17,5;20,9;15,3;17,7;19,2;18;21,4;21,1;25,2;17,7
4103503;Califórnia;13;1;IDEB;Fundamental anos iniciais;1;;4,8;;5,9;;6;;6,1;;6,9
4103503;Califórnia;13;1;IDEB;Fundamental anos finais;2;;3,5;;4;;4,2;;4,6;;4,7
4103503;Califórnia;13;1;IDEB;Ensino médio;3;;;;;;;;3,7;;4,2
4103503;Califórnia;13;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,6;;5,8;;6,1;;6,3;;6,5
4103503;Califórnia;13;2;IDEB meta projetada;Fundamental anos finais;2;;4,3;;4,7;;5,1;;5,4;;5,6
4103503;Califórnia;13;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,9
4103503;Califórnia;13;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;97,7;96,5;97,3;96,7;97;94,5;97;96,7;95,1;98,7
4103503;Califórnia;13;3;Taxa de aprovação (em %);Fundamental anos finais;2;85;72,4;85,1;84,4;81,5;83,6;79,3;83,6;85,8;80,8
4103503;Califórnia;13;3;Taxa de aprovação (em %);Ensino médio;3;77;74,4;83,9;82,1;78;83,3;81,2;79,2;76,4;85,4
4103503;Califórnia;13;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;2,3;3,3;2,7;3,3;3;5,5;2,8;3,3;4,9;1,3
4103503;Califórnia;13;4;Taxa de reprovação (em %);Fundamental anos finais;2;11,4;25,1;13;14,5;15,9;13,2;18,9;14,6;12,8;16,2
4103503;Califórnia;13;4;Taxa de reprovação (em %);Ensino médio;3;8,8;13,4;7,7;7,6;11,3;4,1;6,9;10,6;2,7;5,8
4103503;Califórnia;13;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;0,2;;;;;0,2;;;
4103503;Califórnia;13;6;Taxa de abandono (em %);Fundamental anos finais;2;3,6;2,5;1,9;1,1;2,6;3,2;1,8;1,8;1,4;3
4103503;Califórnia;13;6;Taxa de abandono (em %);Ensino médio;3;14,2;12,2;8,4;10,3;10,7;12,6;11,9;10,2;20,9;8,8
4103503;Califórnia;13;5;Taxa de distorção (em %);Fundamental anos iniciais;1;9;8,3;7,2;6,5;7,6;7,1;9,5;7,9;7,1;6,3
4103503;Califórnia;13;5;Taxa de distorção (em %);Fundamental anos finais;2;26,3;22;28,4;24,9;25,3;25,2;22,6;26,6;24,7;23
4103503;Califórnia;13;5;Taxa de distorção (em %);Ensino médio;3;31,5;24,2;28,9;28,7;23,5;30,5;29,4;30,5;31,4;20
4103602;Cambará;1;1;IDEB;Fundamental anos iniciais;1;;4,3;;4,8;;5;;5,5;;5,8
4103602;Cambará;1;1;IDEB;Fundamental anos finais;2;;3,4;;3,5;;3,6;;4,1;;4,8
4103602;Cambará;1;1;IDEB;Ensino médio;3;;;;;;;;3,1;;4,2
4103602;Cambará;1;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,8;;5,1;;5,3;;5,6;;5,9
4103602;Cambará;1;2;IDEB meta projetada;Fundamental anos finais;2;;3,3;;3,7;;4,1;;4,3;;4,6
4103602;Cambará;1;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,3
4103602;Cambará;1;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;93,7;86,3;88,7;91,7;91,7;92,6;92,8;93,2;92,3;91,4
4103602;Cambará;1;3;Taxa de aprovação (em %);Fundamental anos finais;2;80,4;77,1;79,6;84,8;87;85,1;86,1;90,1;89,7;98,1
4103602;Cambará;1;3;Taxa de aprovação (em %);Ensino médio;3;80,7;77,4;79,2;84,1;82,4;81,1;79,3;80,7;82,8;95,1
4103602;Cambará;1;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;6,1;13,4;10,9;8,3;8,3;7,4;7,2;6,8;7,6;8,6
4103602;Cambará;1;4;Taxa de reprovação (em %);Fundamental anos finais;2;14,1;17;14,2;9;8,1;8,6;12,1;7,9;7,3;1,1
4103602;Cambará;1;4;Taxa de reprovação (em %);Ensino médio;3;10,7;12,4;12;7,8;10,3;5,8;12,2;7,6;8,5;1,1
4103602;Cambará;1;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,2;0,3;0,4;;;;;;0,1;
4103602;Cambará;1;6;Taxa de abandono (em %);Fundamental anos finais;2;5,5;5,9;6,2;6,2;4,9;6,3;1,8;2;3;0,8
4103602;Cambará;1;6;Taxa de abandono (em %);Ensino médio;3;8,6;10,2;8,8;8,1;7,3;13,1;8,5;11,7;8,7;3,8
4103602;Cambará;1;5;Taxa de distorção (em %);Fundamental anos iniciais;1;5,9;5;8,2;9,7;10,8;11,3;12,4;12;12,3;12,4
4103602;Cambará;1;5;Taxa de distorção (em %);Fundamental anos finais;2;29,9;27,5;26,3;27,5;23,6;20,8;19,2;22,8;20,6;19,7
4103602;Cambará;1;5;Taxa de distorção (em %);Ensino médio;3;36,1;34;33,4;33,4;32,1;31,1;30,7;33,3;32,8;23
4103701;Cambé;11;1;IDEB;Fundamental anos iniciais;1;;5,3;;6,3;;6,7;;6,7;;6,7
4103701;Cambé;11;1;IDEB;Fundamental anos finais;2;;4;;3,9;;4,2;;4,5;;5,4
4103701;Cambé;11;1;IDEB;Ensino médio;3;;;;;;;;3,8;;4,1
4103701;Cambé;11;2;IDEB meta projetada;Fundamental anos iniciais;1;;5;;5,3;;5,6;;5,8;;6,1
4103701;Cambé;11;2;IDEB meta projetada;Fundamental anos finais;2;;4;;4,4;;4,8;;5;;5,3
4103701;Cambé;11;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;4
4103701;Cambé;11;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;94,7;92,9;91,7;93,8;92,5;94,6;92;94,6;90;93,5
4103701;Cambé;11;3;Taxa de aprovação (em %);Fundamental anos finais;2;81,8;80,5;81,5;80,1;83;83,1;83,1;84,4;87,5;91,3
4103701;Cambé;11;3;Taxa de aprovação (em %);Ensino médio;3;73,9;75,8;76,5;75;76,3;78,2;77,8;78,4;76,9;85,1
4103701;Cambé;11;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;5;7;8,1;5,9;7,3;5,3;7,9;5,3;9,9;6,4
4103701;Cambé;11;4;Taxa de reprovação (em %);Fundamental anos finais;2;14,1;15,3;15,9;17,3;13,6;14;14,6;14;11,8;7,5
4103701;Cambé;11;4;Taxa de reprovação (em %);Ensino médio;3;14,8;13,9;16,9;17,3;13,7;13,1;16,7;15,8;18,3;9,3
4103701;Cambé;11;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,3;0,1;0,2;0,3;0,2;0,1;0,1;0,1;0,1;0,1
4103701;Cambé;11;6;Taxa de abandono (em %);Fundamental anos finais;2;4,1;4,2;2,6;2,6;3,4;2,9;2,3;1,6;0,7;1,2
4103701;Cambé;11;6;Taxa de abandono (em %);Ensino médio;3;11,3;10,3;6,6;7,7;10;8,7;5,5;5,8;4,8;5,6
4103701;Cambé;11;5;Taxa de distorção (em %);Fundamental anos iniciais;1;7;6,9;8,5;10,1;10,6;12;12,5;12,4;11,6;13,2
4103701;Cambé;11;5;Taxa de distorção (em %);Fundamental anos finais;2;21,9;19,5;18,9;20,3;21,8;22,8;21,4;23,4;23,6;24
4103701;Cambé;11;5;Taxa de distorção (em %);Ensino médio;3;25,4;23,3;22,5;22,8;23,5;23,4;23,8;27,3;30;26,2
4103800;Cambira;13;1;IDEB;Fundamental anos iniciais;1;;5,9;;6,4;;6,2;;6,7;;6,3
4103800;Cambira;13;1;IDEB;Fundamental anos finais;2;;4,4;;4,9;;5;;4,5;;5,2
4103800;Cambira;13;1;IDEB;Ensino médio;3;;;;;;;;3,5;;4,8
4103800;Cambira;13;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,9;;5,2;;5,4;;5,7;;6
4103800;Cambira;13;2;IDEB meta projetada;Fundamental anos finais;2;;4,4;;4,8;;5,2;;5,4;;5,7
4103800;Cambira;13;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,7
4103800;Cambira;13;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;90;92,8;90,9;93,5;91,3;90,9;93,8;93,9;92,8;92,6
4103800;Cambira;13;3;Taxa de aprovação (em %);Fundamental anos finais;2;86,5;88,6;86,5;90,1;85,8;91,6;82,7;83,1;89;95,4
4103800;Cambira;13;3;Taxa de aprovação (em %);Ensino médio;3;81,2;86,6;82,9;87,2;78;84,1;68,4;73,1;85,9;94,1
4103800;Cambira;13;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;9,8;7;9,1;6,5;8,7;9,1;6,2;5,9;7,2;7,4
4103800;Cambira;13;4;Taxa de reprovação (em %);Fundamental anos finais;2;11;11,1;11,9;7,2;13,4;6;15,6;14,7;10,5;4,6
4103800;Cambira;13;4;Taxa de reprovação (em %);Ensino médio;3;10,6;12,6;8,3;8;12,2;7,5;21,9;9,2;7,2;5,9
4103800;Cambira;13;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,2;0,2;;;;;;0,2;;
4103800;Cambira;13;6;Taxa de abandono (em %);Fundamental anos finais;2;2,5;0,3;1,6;2,7;0,8;2,4;1,7;2,2;0,5;
4103800;Cambira;13;6;Taxa de abandono (em %);Ensino médio;3;8,2;0,8;8,8;4,8;9,8;8,4;9,7;17,7;6,9;
4103800;Cambira;13;5;Taxa de distorção (em %);Fundamental anos iniciais;1;11,3;12,1;11,7;13;11,6;14,3;12,7;13,4;12,1;11,7
4103800;Cambira;13;5;Taxa de distorção (em %);Fundamental anos finais;2;27,1;23,8;22,6;17,7;19,8;23,9;24,4;29,4;28,3;27,2
4103800;Cambira;13;5;Taxa de distorção (em %);Ensino médio;3;22,6;20,2;21,6;20;18,4;20,1;22,2;31,7;32,2;24,4
4103909;Campina da Lagoa;5;1;IDEB;Fundamental anos iniciais;1;;4,3;;5;;5,4;;5,8;;5,3
4103909;Campina da Lagoa;5;1;IDEB;Fundamental anos finais;2;;3,9;;4,4;;4,3;;5;;4,9
4103909;Campina da Lagoa;5;1;IDEB;Ensino médio;3;;;;;;;;3,7;;4,2
4103909;Campina da Lagoa;5;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,4;;4,7;;5;;5,3;;5,6
4103909;Campina da Lagoa;5;2;IDEB meta projetada;Fundamental anos finais;2;;3,8;;4,2;;4,6;;4,9;;5,1
4103909;Campina da Lagoa;5;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,9
4103909;Campina da Lagoa;5;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;88,8;86,3;87,6;90,1;94,3;94,1;92,2;91,9;89,6;86,8
4103909;Campina da Lagoa;5;3;Taxa de aprovação (em %);Fundamental anos finais;2;90,7;90;86,1;93,1;92,9;89,6;91,1;94,9;93,8;96,1
4103909;Campina da Lagoa;5;3;Taxa de aprovação (em %);Ensino médio;3;83,8;81,1;80;81,7;82,5;76,1;77,9;83,7;85;90,9
4103909;Campina da Lagoa;5;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;11;13,3;12,3;9,8;5,7;5,9;7,8;8,1;10,3;13,2
4103909;Campina da Lagoa;5;4;Taxa de reprovação (em %);Fundamental anos finais;2;6,1;6,4;10,1;3,8;4,6;9,1;8,4;3,8;3,8;3,5
4103909;Campina da Lagoa;5;4;Taxa de reprovação (em %);Ensino médio;3;6,5;8,2;11,5;6,8;6,7;12,3;18,2;3,9;6,2;3,9
