"","city_code7","city_IPARDES","year","population"
"4439","4103479","Cafezal do Sul","2001",4505
"4440","4103503","Califórnia","2001",7722
"4441","4103602","Cambará","2001",22903
"4442","4103701","Cambé","2001",90067
"4443","4103800","Cambira","2001",6699
"4444","4103909","Campina da Lagoa","2001",16568
"4445","4103958","Campina do Simão","2001",4345
"4446","4104006","Campina Grande do Sul","2001",36426
"4447","4104055","Campo Bonito","2001",5126
"4448","4104105","Campo do Tenente","2001",6467
"4449","4104204","Campo Largo","2001",95192
"4450","4104253","Campo Magro","2001",21375
"4451","4104303","Campo Mourão","2001",80725
"4452","4104402","Cândido de Abreu","2001",18430
"4453","4104428","Candói","2001",14375
"4454","4104451","Cantagalo","2001",12849
"4455","4104501","Capanema","2001",18091
"4456","4104600","Capitão Leônidas Marques","2001",14574
"4457","4104659","Carambeí","2001",15309
"4458","4104709","Carlópolis","2001",13419
"4459","4104808","Cascavel","2001",251460
"4460","4104907","Castro","2001",64520
"4461","4105003","Catanduvas","2001",10449
"4462","4105102","Centenário do Sul","2001",11499
"4463","4105201","Cerro Azul","2001",16379
"4464","4105300","Céu Azul","2001",10424
"4465","4105409","Chopinzinho","2001",20603
"4466","4105508","Cianorte","2001",58316
"4467","4105607","Cidade Gaúcha","2001",9661
"4468","4105706","Clevelândia","2001",18333
"4469","4105805","Colombo","2001",191381
"4470","4105904","Colorado","2001",21194
"4471","4106001","Congonhinhas","2001",7857
"4472","4106100","Conselheiro Mairinck","2001",3456
"4473","4106209","Contenda","2001",13494
"4474","4106308","Corbélia","2001",15735
"4475","4106407","Cornélio Procópio","2001",46896
"4476","4106456","Coronel Domingos Soares","2001",7048
"4477","4106506","Coronel Vivida","2001",23084
"4478","4106555","Corumbataí do Sul","2001",4751
"4479","4106803","Cruz Machado","2001",17802
"4480","4106571","Cruzeiro do Iguaçu","2001",4290
"4481","4106605","Cruzeiro do Oeste","2001",19765
"4482","4106704","Cruzeiro do Sul","2001",4748
"4483","4106852","Cruzmaltina","2001",3490
"4484","4106902","Curitiba","2001",1620219
"4485","4107009","Curiúva","2001",13203
"4486","4107108","Diamante do Norte","2001",5911
"4487","4107124","Diamante do Sul","2001",3551
"4488","4107157","Diamante D'Oeste","2001",4341
"4489","4107207","Dois Vizinhos","2001",32083
"4490","4107256","Douradina","2001",6086
"4491","4107306","Doutor Camargo","2001",5719
"4492","4128633","Doutor Ulysses","2001",6107
"4493","4107405","Enéas Marques","2001",6251
"4494","4107504","Engenheiro Beltrão","2001",13986
"4495","4107538","Entre Rios do Oeste","2001",3380
"4496","4107520","Esperança Nova","2001",2256
"4497","4107546","Espigão Alto do Iguaçu","2001",5313
"4498","4107553","Farol","2001",3910
"4499","4107603","Faxinal","2001",15464
"4500","4107652","Fazenda Rio Grande","2001",67701
"4501","4107702","Fênix","2001",4814
"4502","4107736","Fernandes Pinheiro","2001",6412
"4503","4107751","Figueira","2001",8967
"4504","4107850","Flor da Serra do Sul","2001",5040
"4505","4107801","Floraí","2001",5253
"4506","4107900","Floresta","2001",5203
"4507","4108007","Florestópolis","2001",12207
"4508","4108106","Flórida","2001",2474
"4509","4108205","Formosa do Oeste","2001",8384
"4510","4108304","Foz do Iguaçu","2001",266771
"4511","4108452","Foz do Jordão","2001",6406
"4512","4108320","Francisco Alves","2001",6990
"4513","4108403","Francisco Beltrão","2001",67836
"4514","4108502","General Carneiro","2001",14215
"4515","4108551","Godoy Moreira","2001",3652
"4516","4108601","Goioerê","2001",28347
"4517","4108650","Goioxim","2001",8161
"4518","4108700","Grandes Rios","2001",7769
"4519","4108809","Guaíra","2001",28504
"4520","4108908","Guairaçá","2001",5942
"4521","4108957","Guamiranga","2001",7265
"4522","4109005","Guapirama","2001",4096
"4523","4109104","Guaporema","2001",2238
"4524","4109203","Guaraci","2001",4198
"4525","4109302","Guaraniaçu","2001",16597
"4526","4109401","Guarapuava","2001",157283
"4527","4109500","Guaraqueçaba","2001",8353
"4528","4109609","Guaratuba","2001",28377
"4529","4109658","Honório Serpa","2001",6809
"4530","4109708","Ibaiti","2001",26472
"4531","4109757","Ibema","2001",5851
"4532","4109807","Ibiporã","2001",43043
"4533","4109906","Icaraíma","2001",9777
"4534","4110003","Iguaraçu","2001",3627
"4535","4110052","Iguatu","2001",2158
"4536","4110078","Imbaú","2001",9554
"4537","4110102","Imbituva","2001",25235
"4538","4110201","Inácio Martins","2001",10551
"4539","4110300","Inajá","2001",2945
"4540","4110409","Indianópolis","2001",4193
"4541","4110508","Ipiranga","2001",13388
"4542","4110607","Iporã","2001",15980
"4543","4110656","Iracema do Oeste","2001",2879
"4544","4110706","Irati","2001",52730
"4545","4110805","Iretama","2001",10790
"4546","4110904","Itaguajé","2001",4733
"4547","4110953","Itaipulândia","2001",7157
"4548","4111001","Itambaracá","2001",6766
"4549","4111100","Itambé","2001",5925
"4550","4111209","Itapejara d'Oeste","2001",9179
"4551","4111258","Itaperuçu","2001",20401
"4552","4111308","Itaúna do Sul","2001",4425
"4553","4111407","Ivaí","2001",11945
"4554","4111506","Ivaiporã","2001",31643
"4555","4111555","Ivaté","2001",6918
"4556","4111605","Ivatuba","2001",2819
"4557","4111704","Jaboti","2001",4612
"4558","4111803","Jacarezinho","2001",39423
"4559","4111902","Jaguapitã","2001",10948
"4560","4112009","Jaguariaíva","2001",31469
"4561","4112108","Jandaia do Sul","2001",19812
"4562","4112207","Janiópolis","2001",7773
"4563","4112306","Japira","2001",4908
"4564","4112405","Japurá","2001",7709
"4565","4112504","Jardim Alegre","2001",13684
"4566","4112603","Jardim Olinda","2001",1539
"4567","4112702","Jataizinho","2001",11435
"4568","4112751","Jesuítas","2001",9455
"4569","4112801","Joaquim Távora","2001",9636
"4570","4112900","Jundiaí do Sul","2001",3588
"4571","4112959","Juranda","2001",8054
"4572","4113007","Jussara","2001",6322
"4573","4113106","Kaloré","2001",4857
"4574","4113205","Lapa","2001",42240
"4575","4113254","Laranjal","2001",7173
"4576","4113304","Laranjeiras do Sul","2001",30063
"4577","4113403","Leópolis","2001",4401
"4578","4113429","Lidianópolis","2001",4530
"4579","4113452","Lindoeste","2001",6136
"4580","4113502","Loanda","2001",19751
"4581","4113601","Lobato","2001",4101
"4582","4113700","Londrina","2001",454871
"4583","4113734","Luiziana","2001",7312
"4584","4113759","Lunardelli","2001",5435
"4585","4113809","Lupionópolis","2001",4305
"4586","4113908","Mallet","2001",12699
"4587","4114005","Mamborê","2001",15042
"4588","4114104","Mandaguaçu","2001",17056
"4589","4114203","Mandaguari","2001",31761
"4590","4114302","Mandirituba","2001",18073
"4591","4114351","Manfrinópolis","2001",3663
"4592","4114401","Mangueirinha","2001",17745
"4593","4114500","Manoel Ribas","2001",13177
"4594","4114609","Marechal Cândido Rondon","2001",41740
"4595","4114708","Maria Helena","2001",6136
"4596","4114807","Marialva","2001",29477
"4597","4114906","Marilândia do Sul","2001",9053
"4598","4115002","Marilena","2001",6744
"4599","4115101","Mariluz","2001",10187
"4600","4115200","Maringá","2001",294380
"4601","4115309","Mariópolis","2001",5988
"4602","4115358","Maripá","2001",5820
"4603","4115408","Marmeleiro","2001",13518
"4604","4115457","Marquinho","2001",5661
"4605","4115507","Marumbi","2001",4562
"4606","4115606","Matelândia","2001",14434
"4607","4115705","Matinhos","2001",25756
"4608","4115739","Mato Rico","2001",4294
"4609","4115754","Mauá da Serra","2001",6709
"4610","4115804","Medianeira","2001",38262
"4611","4115853","Mercedes","2001",4654
"4612","4115903","Mirador","2001",2519
"4613","4116000","Miraselva","2001",1942
"4614","4116059","Missal","2001",10443
"4615","4116109","Moreira Sales","2001",13733
"4616","4116208","Morretes","2001",15536
"4617","4116307","Munhoz de Melo","2001",3373
"4618","4116406","Nossa Senhora das Graças","2001",3876
"4619","4116505","Nova Aliança do Ivaí","2001",1353
"4620","4116604","Nova América da Colina","2001",3521
"4621","4116703","Nova Aurora","2001",13411
"4622","4116802","Nova Cantu","2001",9738
"4623","4116901","Nova Esperança","2001",25900
"4624","4116950","Nova Esperança do Sudoeste","2001",5241
"4625","4117008","Nova Fátima","2001",8295
"4626","4117057","Nova Laranjeiras","2001",11567
"4627","4117107","Nova Londrina","2001",13211
"4628","4117206","Nova Olímpia","2001",5266
"4629","4117255","Nova Prata do Iguaçu","2001",10224
"4630","4117214","Nova Santa Bárbara","2001",3598
"4631","4117222","Nova Santa Rosa","2001",7133
"4632","4117271","Nova Tebas","2001",8478
"4633","4117297","Novo Itacolomi","2001",2795
"4634","4117305","Ortigueira","2001",24891
"4635","4117404","Ourizona","2001",3371
"4636","4117453","Ouro Verde do Oeste","2001",5367
"4637","4117503","Paiçandu","2001",31774
"4638","4117602","Palmas","2001",35542
"4639","4117701","Palmeira","2001",31078
"4640","4117800","Palmital","2001",16866
"4641","4117909","Palotina","2001",25951
"4642","4118006","Paraíso do Norte","2001",9844
"4643","4118105","Paranacity","2001",9177
"4644","4118204","Paranaguá","2001",130548
"4645","4118303","Paranapoema","2001",2379
"4646","4118402","Paranavaí","2001",76229
"4647","4118451","Pato Bragado","2001",4114
"4648","4118501","Pato Branco","2001",63459
"4649","4118600","Paula Freitas","2001",5075
"4650","4118709","Paulo Frontin","2001",6564
"4651","4118808","Peabiru","2001",13404
"4652","4118857","Perobal","2001",5272
"4653","4118907","Pérola","2001",8910
"4654","4119004","Pérola d'Oeste","2001",7198
"4655","4119103","Piên","2001",10052
"4656","4119152","Pinhais","2001",106314
"4657","4119251","Pinhal de São Bento","2001",2527
"4658","4119202","Pinhalão","2001",6277
"4659","4119301","Pinhão","2001",28266
"4660","4119400","Piraí do Sul","2001",21930
"4661","4119509","Piraquara","2001",77930
"4662","4119608","Pitanga","2001",35593
"4663","4119657","Pitangueiras","2001",2433
"4664","4119707","Planaltina do Paraná","2001",4010
"4665","4119806","Planalto","2001",13997
"4666","4119905","Ponta Grossa","2001",278660
"4667","4119954","Pontal do Paraná","2001",15045
"4668","4120002","Porecatu","2001",15714
"4669","4120101","Porto Amazonas","2001",4313
"4670","4120150","Porto Barreiro","2001",4380
"4671","4120200","Porto Rico","2001",2465
"4672","4120309","Porto Vitória","2001",4066
"4673","4120333","Prado Ferreira","2001",3141
"4674","4120358","Pranchita","2001",6141
"4675","4120408","Presidente Castelo Branco","2001",4386
"4676","4120507","Primeiro de Maio","2001",10581
"4677","4120606","Prudentópolis","2001",46238
"4678","4120655","Quarto Centenário","2001",5215
"4679","4120705","Quatiguá","2001",6864
"4680","4120804","Quatro Barras","2001",16903
"4681","4120853","Quatro Pontes","2001",3645
"4682","4120903","Quedas do Iguaçu","2001",27592
"4683","4121000","Querência do Norte","2001",11569
"4684","4121109","Quinta do Sol","2001",5773
"4685","4121208","Quitandinha","2001",15372
"4686","4121257","Ramilândia","2001",3891
"4687","4121307","Rancho Alegre","2001",4151
"4688","4121356","Rancho Alegre D'Oeste","2001",2981
"4689","4121406","Realeza","2001",15894
"4690","4121505","Rebouças","2001",13731
"4691","4121604","Renascença","2001",6887
"4692","4121703","Reserva","2001",23952
"4693","4121752","Reserva do Iguaçu","2001",6741
"4694","4121802","Ribeirão Claro","2001",10847
"4695","4121901","Ribeirão do Pinhal","2001",14397
"4696","4122008","Rio Azul","2001",13102
"4697","4122107","Rio Bom","2001",3464
"4698","4122156","Rio Bonito do Iguaçu","2001",14820
"4699","4122172","Rio Branco do Ivaí","2001",3691
"4700","4122206","Rio Branco do Sul","2001",29536
"4701","4122305","Rio Negro","2001",28921
"4702","4122404","Rolândia","2001",50399
"4703","4122503","Roncador","2001",13192
"4704","4122602","Rondon","2001",8499
"4705","4122651","Rosário do Ivaí","2001",6267
"4706","4122701","Sabáudia","2001",5432
"4707","4122800","Salgado Filho","2001",5213
"4708","4122909","Salto do Itararé","2001",5449
"4709","4123006","Salto do Lontra","2001",12592
"4710","4123105","Santa Amélia","2001",4381
"4711","4123204","Santa Cecília do Pavão","2001",3959
"4712","4123303","Santa Cruz de Monte Castelo","2001",8318
"4713","4123402","Santa Fé","2001",8888
"4714","4123501","Santa Helena","2001",20687
"4715","4123600","Santa Inês","2001",2106
"4716","4123709","Santa Isabel do Ivaí","2001",9082
"4717","4123808","Santa Izabel do Oeste","2001",11612
"4718","4123824","Santa Lúcia","2001",4023
"4719","4123857","Santa Maria do Oeste","2001",13652
"4720","4123907","Santa Mariana","2001",13319
"4721","4123956","Santa Mônica","2001",3187
"4722","4124020","Santa Tereza do Oeste","2001",11301
"4723","4124053","Santa Terezinha de Itaipu","2001",18878
"4724","4124004","Santana do Itararé","2001",5583
"4725","4124103","Santo Antônio da Platina","2001",40098
"4726","4124202","Santo Antônio do Caiuá","2001",2851
"4727","4124301","Santo Antônio do Paraíso","2001",2827
"4728","4124400","Santo Antônio do Sudoeste","2001",17907
"4729","4124509","Santo Inácio","2001",5151
"4730","4124608","São Carlos do Ivaí","2001",6018
"4731","4124707","São Jerônimo da Serra","2001",11563
"4732","4124806","São João","2001",10907
"4733","4124905","São João do Caiuá","2001",6102
"4734","4125001","São João do Ivaí","2001",12768
"4735","4125100","São João do Triunfo","2001",12431
"4736","4125308","São Jorge do Ivaí","2001",5503
"4737","4125357","São Jorge do Patrocínio","2001",6272
"4738","4125209","São Jorge d'Oeste","2001",9187
"4739","4125407","São José da Boa Vista","2001",6794
"4740","4125456","São José das Palmeiras","2001",3926
"4741","4125506","São José dos Pinhais","2001",213625
"4742","4125555","São Manoel do Paraná","2001",2035
"4743","4125605","São Mateus do Sul","2001",36955
"4744","4125704","São Miguel do Iguaçu","2001",24910
"4745","4125753","São Pedro do Iguaçu","2001",7109
"4746","4125803","São Pedro do Ivaí","2001",9464
"4747","4125902","São Pedro do Paraná","2001",2671
"4748","4126009","São Sebastião da Amoreira","2001",8625
"4749","4126108","São Tomé","2001",5029
"4750","4126207","Sapopema","2001",6845
"4751","4126256","Sarandi","2001",74266
"4752","4126272","Saudade do Iguaçu","2001",4617
"4753","4126306","Sengés","2001",18117
"4754","4126355","Serranópolis do Iguaçu","2001",4780
"4755","4126405","Sertaneja","2001",6498
"4756","4126504","Sertanópolis","2001",15251
"4757","4126603","Siqueira Campos","2001",16220
"4758","4126652","Sulina","2001",3748
"4759","4126678","Tamarana","2001",9822
"4760","4126702","Tamboara","2001",4214
"4761","4126801","Tapejara","2001",13219
"4762","4126900","Tapira","2001",6006
"4763","4127007","Teixeira Soares","2001",8212
"4764","4127106","Telêmaco Borba","2001",61623
"4765","4127205","Terra Boa","2001",14689
"4766","4127304","Terra Rica","2001",13782
"4767","4127403","Terra Roxa","2001",15860
"4768","4127502","Tibagi","2001",18723
"4769","4127601","Tijucas do Sul","2001",12508
"4770","4127700","Toledo","2001",99655
"4771","4127809","Tomazina","2001",9688
"4772","4127858","Três Barras do Paraná","2001",11434
"4773","4127882","Tunas do Paraná","2001",3707
"4774","4127908","Tuneiras do Oeste","2001",8711
"4775","4127957","Tupãssi","2001",7921
"4776","4127965","Turvo","2001",14578
"4777","4128005","Ubiratã","2001",22046
"4778","4128104","Umuarama","2001",91504
"4779","4128203","União da Vitória","2001",48973
"4780","4128302","Uniflor","2001",2323
"4781","4128401","Uraí","2001",11699
"4782","4128534","Ventania","2001",8208
"4783","4128559","Vera Cruz do Oeste","2001",9439
"4784","4128609","Verê","2001",8539
"4785","4128658","Virmond","2001",3986
"4786","4128708","Vitorino","2001",6241
"4787","4128500","Wenceslau Braz","2001",19635
"4788",NA,"Xambrê","2001",6222
"4789","4100103","Abatiá","2002",7843
"4790","4100202","Adrianópolis","2002",6601
"4791","4100301","Agudos do Sul","2002",7462
"4792","4100400","Almirante Tamandaré","2002",95483
"4793","4100459","Altamira do Paraná","2002",6907
"4794","4128625","Alto Paraíso","2002",3671
"4795","4100608","Alto Paraná","2002",12858
"4796","4100707","Alto Piquiri","2002",10374
"4797","4100509","Altônia","2002",18102
"4798","4100806","Alvorada do Sul","2002",9162
"4799","4100905","Amaporã","2002",4804
"4800","4101002","Ampére","2002",16130
"4801","4101051","Anahy","2002",2906
"4802","4101101","Andirá","2002",22100
"4803","4101150","Ângulo","2002",2933
"4804","4101200","Antonina","2002",19617
"4805","4101309","Antônio Olinto","2002",7338
"4806","4101408","Apucarana","2002",110512
"4807","4101507","Arapongas","2002",89820
"4808","4101606","Arapoti","2002",24505
"4809","4101655","Arapuã","2002",3986
