"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1374","Planaltina do Paraná","Profissionais de Saúde - Dentistas",2,2,2,2,2,1,1,1,2,2,2
"1375","Planaltina do Paraná","Profissionais de Saúde - Farmacêuticos",3,3,3,NA,1,1,1,2,2,3,3
"1376","Planalto","Profissionais de Saúde - Total",22,22,23,23,24,24,26,33,33,31,28
"1377","Planalto","Profissionais de Saúde - Médicos",5,6,6,6,6,5,6,8,9,7,6
"1378","Planalto","Profissionais de Saúde - Enfermeiros",7,7,7,8,8,8,10,11,11,11,11
"1379","Planalto","Profissionais de Saúde - Dentistas",6,6,6,7,8,9,8,10,9,9,7
"1380","Planalto","Profissionais de Saúde - Farmacêuticos",4,3,4,2,2,2,2,4,4,4,4
"1381","Ponta Grossa","Profissionais de Saúde - Total",990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","Ponta Grossa","Profissionais de Saúde - Médicos",450,485,518,530,619,615,616,649,660,703,672
"1383","Ponta Grossa","Profissionais de Saúde - Enfermeiros",195,235,265,298,336,358,356,352,386,452,480
"1384","Ponta Grossa","Profissionais de Saúde - Dentistas",262,283,292,301,307,315,304,312,328,350,363
"1385","Ponta Grossa","Profissionais de Saúde - Farmacêuticos",83,91,100,29,41,49,58,65,77,84,119
"1386","Pontal do Paraná","Profissionais de Saúde - Total",18,22,29,30,38,35,37,38,32,40,43
"1387","Pontal do Paraná","Profissionais de Saúde - Médicos",3,4,8,7,9,9,10,14,9,10,12
"1388","Pontal do Paraná","Profissionais de Saúde - Enfermeiros",8,8,10,12,17,17,17,14,12,17,17
"1389","Pontal do Paraná","Profissionais de Saúde - Dentistas",6,8,9,9,9,6,6,6,7,9,9
"1390","Pontal do Paraná","Profissionais de Saúde - Farmacêuticos",1,2,2,2,3,3,4,4,4,4,5
"1391","Porecatu","Profissionais de Saúde - Total",26,26,25,21,22,22,22,20,25,36,45
"1392","Porecatu","Profissionais de Saúde - Médicos",6,5,4,3,4,4,3,3,7,18,22
"1393","Porecatu","Profissionais de Saúde - Enfermeiros",6,7,7,7,7,7,8,8,8,8,13
"1394","Porecatu","Profissionais de Saúde - Dentistas",9,9,9,10,10,10,10,8,9,9,9
"1395","Porecatu","Profissionais de Saúde - Farmacêuticos",5,5,5,1,1,1,1,1,1,1,1
"1396","Porto Amazonas","Profissionais de Saúde - Total",6,6,10,8,10,9,9,8,10,6,7
"1397","Porto Amazonas","Profissionais de Saúde - Médicos",NA,NA,NA,NA,3,4,5,3,5,1,2
"1398","Porto Amazonas","Profissionais de Saúde - Enfermeiros",2,1,4,4,3,3,3,4,3,3,3
"1399","Porto Amazonas","Profissionais de Saúde - Dentistas",2,3,3,3,3,1,NA,NA,1,1,1
"1400","Porto Amazonas","Profissionais de Saúde - Farmacêuticos",2,2,3,1,1,1,1,1,1,1,1
"1401","Porto Barreiro","Profissionais de Saúde - Total",5,7,8,5,6,7,6,7,7,8,8
"1402","Porto Barreiro","Profissionais de Saúde - Médicos",1,1,1,NA,NA,2,1,2,1,1,1
"1403","Porto Barreiro","Profissionais de Saúde - Enfermeiros",2,2,3,2,3,3,3,3,3,4,3
"1404","Porto Barreiro","Profissionais de Saúde - Dentistas",1,3,3,2,2,1,1,1,2,2,3
"1405","Porto Barreiro","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,1,1,1,1,1,1
"1406","Porto Rico","Profissionais de Saúde - Total",6,8,9,6,7,7,7,8,9,9,9
"1407","Porto Rico","Profissionais de Saúde - Médicos",1,2,3,1,2,2,1,3,4,4,4
"1408","Porto Rico","Profissionais de Saúde - Enfermeiros",2,2,2,2,2,2,3,3,3,3,3
"1409","Porto Rico","Profissionais de Saúde - Dentistas",2,2,2,2,2,2,2,2,2,2,2
"1410","Porto Rico","Profissionais de Saúde - Farmacêuticos",1,2,2,1,1,1,1,NA,NA,NA,NA
"1411","Porto Vitória","Profissionais de Saúde - Total",10,11,12,14,12,11,10,12,11,11,13
"1412","Porto Vitória","Profissionais de Saúde - Médicos",3,3,4,5,3,4,3,6,5,4,5
"1413","Porto Vitória","Profissionais de Saúde - Enfermeiros",2,3,3,4,4,3,3,3,3,3,3
"1414","Porto Vitória","Profissionais de Saúde - Dentistas",4,4,4,4,4,3,3,2,2,3,4
"1415","Porto Vitória","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,1,1,1,1,1,1
"1416","Prado Ferreira","Profissionais de Saúde - Total",5,5,5,5,7,8,11,9,13,11,13
"1417","Prado Ferreira","Profissionais de Saúde - Médicos",NA,NA,NA,NA,2,2,4,2,5,2,3
"1418","Prado Ferreira","Profissionais de Saúde - Enfermeiros",3,3,3,3,3,4,4,4,5,4,6
"1419","Prado Ferreira","Profissionais de Saúde - Dentistas",1,1,1,1,1,1,2,2,2,2,2
"1420","Prado Ferreira","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,1,1,1,1,3,2
"1421","Pranchita","Profissionais de Saúde - Total",24,19,27,25,23,24,24,26,27,25,25
"1422","Pranchita","Profissionais de Saúde - Médicos",8,5,7,9,7,8,8,7,6,5,6
"1423","Pranchita","Profissionais de Saúde - Enfermeiros",8,6,10,10,10,9,9,11,13,12,11
"1424","Pranchita","Profissionais de Saúde - Dentistas",4,4,5,5,5,5,5,6,6,6,5
"1425","Pranchita","Profissionais de Saúde - Farmacêuticos",4,4,5,1,1,2,2,2,2,2,3
"1426","Presidente Castelo Branco","Profissionais de Saúde - Total",8,8,8,7,9,7,7,8,8,7,13
"1427","Presidente Castelo Branco","Profissionais de Saúde - Médicos",1,1,1,2,3,1,1,1,1,1,2
"1428","Presidente Castelo Branco","Profissionais de Saúde - Enfermeiros",4,4,4,4,4,4,4,5,5,5,7
"1429","Presidente Castelo Branco","Profissionais de Saúde - Dentistas",1,1,1,1,2,2,2,2,2,1,1
"1430","Presidente Castelo Branco","Profissionais de Saúde - Farmacêuticos",2,2,2,NA,NA,NA,NA,NA,NA,NA,3
"1431","Primeiro de Maio","Profissionais de Saúde - Total",24,22,21,20,21,22,23,21,18,21,22
"1432","Primeiro de Maio","Profissionais de Saúde - Médicos",7,3,3,3,6,8,6,4,2,4,4
"1433","Primeiro de Maio","Profissionais de Saúde - Enfermeiros",5,7,7,8,7,6,9,8,8,8,10
"1434","Primeiro de Maio","Profissionais de Saúde - Dentistas",9,9,8,8,7,7,7,8,7,8,6
"1435","Primeiro de Maio","Profissionais de Saúde - Farmacêuticos",3,3,3,1,1,1,1,1,1,1,2
"1436","Prudentópolis","Profissionais de Saúde - Total",70,72,78,78,91,93,95,95,108,103,116
"1437","Prudentópolis","Profissionais de Saúde - Médicos",18,16,17,19,28,25,25,21,21,21,27
"1438","Prudentópolis","Profissionais de Saúde - Enfermeiros",18,21,24,29,33,33,34,35,40,40,45
"1439","Prudentópolis","Profissionais de Saúde - Dentistas",26,27,28,27,27,30,32,35,36,32,34
"1440","Prudentópolis","Profissionais de Saúde - Farmacêuticos",8,8,9,3,3,5,4,4,11,10,10
"1441","Quarto Centenário","Profissionais de Saúde - Total",4,6,6,8,10,9,9,10,9,11,11
"1442","Quarto Centenário","Profissionais de Saúde - Médicos",NA,NA,NA,NA,2,1,1,2,1,2,2
"1443","Quarto Centenário","Profissionais de Saúde - Enfermeiros",2,3,2,3,3,3,3,3,3,4,4
"1444","Quarto Centenário","Profissionais de Saúde - Dentistas",1,1,2,3,3,3,3,3,3,3,3
"1445","Quarto Centenário","Profissionais de Saúde - Farmacêuticos",1,2,2,2,2,2,2,2,2,2,2
"1446","Quatiguá","Profissionais de Saúde - Total",17,19,19,20,18,18,20,17,21,22,22
"1447","Quatiguá","Profissionais de Saúde - Médicos",5,5,5,7,5,4,6,6,7,8,8
"1448","Quatiguá","Profissionais de Saúde - Enfermeiros",4,5,5,5,5,7,7,4,7,6,7
"1449","Quatiguá","Profissionais de Saúde - Dentistas",6,7,7,7,7,6,5,5,5,5,4
"1450","Quatiguá","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,2,2,2,3,3
"1451","Quatro Barras","Profissionais de Saúde - Total",26,27,30,30,32,33,40,37,40,41,42
"1452","Quatro Barras","Profissionais de Saúde - Médicos",7,9,8,10,8,9,12,9,11,12,12
"1453","Quatro Barras","Profissionais de Saúde - Enfermeiros",7,6,7,8,8,9,11,10,12,11,11
"1454","Quatro Barras","Profissionais de Saúde - Dentistas",10,10,11,12,13,12,12,14,14,14,14
"1455","Quatro Barras","Profissionais de Saúde - Farmacêuticos",2,2,4,NA,3,3,5,4,3,4,5
"1456","Quatro Pontes","Profissionais de Saúde - Total",7,7,9,8,10,10,6,9,10,8,7
"1457","Quatro Pontes","Profissionais de Saúde - Médicos",1,NA,NA,NA,1,1,1,2,3,1,NA
"1458","Quatro Pontes","Profissionais de Saúde - Enfermeiros",1,1,2,2,2,3,1,3,3,3,3
"1459","Quatro Pontes","Profissionais de Saúde - Dentistas",3,4,5,5,6,5,3,3,3,3,3
"1460","Quatro Pontes","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,1,1,1,1
"1461","Quedas do Iguaçu","Profissionais de Saúde - Total",35,36,31,36,44,56,56,58,67,65,68
"1462","Quedas do Iguaçu","Profissionais de Saúde - Médicos",10,9,7,8,9,16,15,14,24,24,18
"1463","Quedas do Iguaçu","Profissionais de Saúde - Enfermeiros",5,7,7,10,16,20,21,22,19,17,22
"1464","Quedas do Iguaçu","Profissionais de Saúde - Dentistas",15,15,13,16,16,16,16,18,18,17,19
"1465","Quedas do Iguaçu","Profissionais de Saúde - Farmacêuticos",5,5,4,2,3,4,4,4,6,7,9
"1466","Querência do Norte","Profissionais de Saúde - Total",18,16,17,16,19,18,23,23,20,18,19
"1467","Querência do Norte","Profissionais de Saúde - Médicos",3,3,3,3,4,4,4,5,3,4,3
"1468","Querência do Norte","Profissionais de Saúde - Enfermeiros",6,6,6,7,10,7,11,11,10,9,11
"1469","Querência do Norte","Profissionais de Saúde - Dentistas",5,5,6,5,4,6,6,6,6,4,4
"1470","Querência do Norte","Profissionais de Saúde - Farmacêuticos",4,2,2,1,1,1,2,1,1,1,1
"1471","Quinta do Sol","Profissionais de Saúde - Total",7,8,8,9,10,10,10,11,12,10,14
"1472","Quinta do Sol","Profissionais de Saúde - Médicos",1,2,1,1,2,2,2,3,3,1,2
"1473","Quinta do Sol","Profissionais de Saúde - Enfermeiros",3,3,4,5,5,5,5,5,5,5,6
"1474","Quinta do Sol","Profissionais de Saúde - Dentistas",1,1,1,1,1,1,1,1,2,2,3
"1475","Quinta do Sol","Profissionais de Saúde - Farmacêuticos",2,2,2,2,2,2,2,2,2,2,3
"1476","Quitandinha","Profissionais de Saúde - Total",28,27,26,28,30,22,28,31,30,30,30
"1477","Quitandinha","Profissionais de Saúde - Médicos",13,11,10,12,14,9,12,10,10,11,10
"1478","Quitandinha","Profissionais de Saúde - Enfermeiros",8,8,8,8,8,6,9,12,12,10,12
"1479","Quitandinha","Profissionais de Saúde - Dentistas",5,6,6,6,6,5,5,6,5,6,6
"1480","Quitandinha","Profissionais de Saúde - Farmacêuticos",2,2,2,2,2,2,2,3,3,3,2
"1481","Ramilândia","Profissionais de Saúde - Total",4,5,5,4,7,5,5,3,5,8,11
"1482","Ramilândia","Profissionais de Saúde - Médicos",NA,NA,NA,NA,3,2,2,1,1,3,3
"1483","Ramilândia","Profissionais de Saúde - Enfermeiros",2,2,2,2,2,1,1,1,3,4,5
"1484","Ramilândia","Profissionais de Saúde - Dentistas",1,1,1,2,2,2,2,1,1,1,3
"1485","Ramilândia","Profissionais de Saúde - Farmacêuticos",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1486","Rancho Alegre","Profissionais de Saúde - Total",5,8,8,7,8,6,8,5,11,13,13
"1487","Rancho Alegre","Profissionais de Saúde - Médicos",2,4,4,3,3,2,2,1,1,2,2
"1488","Rancho Alegre","Profissionais de Saúde - Enfermeiros",1,2,2,2,3,2,4,2,5,5,5
"1489","Rancho Alegre","Profissionais de Saúde - Dentistas",1,1,1,2,2,2,2,2,2,2,2
"1490","Rancho Alegre","Profissionais de Saúde - Farmacêuticos",1,1,1,NA,NA,NA,NA,NA,3,4,4
"1491","Rancho Alegre D'Oeste","Profissionais de Saúde - Total",2,3,3,4,3,3,3,4,5,5,5
"1492","Rancho Alegre D'Oeste","Profissionais de Saúde - Médicos",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA
"1493","Rancho Alegre D'Oeste","Profissionais de Saúde - Enfermeiros",1,1,1,2,2,2,2,2,3,3,3
"1494","Rancho Alegre D'Oeste","Profissionais de Saúde - Dentistas",NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"1495","Rancho Alegre D'Oeste","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,1,1,1,1,1,1
"1496","Realeza","Profissionais de Saúde - Total",35,38,38,47,50,53,48,47,47,47,49
"1497","Realeza","Profissionais de Saúde - Médicos",17,13,11,13,17,14,14,17,17,19,20
"1498","Realeza","Profissionais de Saúde - Enfermeiros",6,8,11,17,15,19,19,16,15,13,14
"1499","Realeza","Profissionais de Saúde - Dentistas",8,14,13,16,16,18,13,12,13,13,13
"1500","Realeza","Profissionais de Saúde - Farmacêuticos",4,3,3,1,2,2,2,2,2,2,2
"1501","Rebouças","Profissionais de Saúde - Total",23,21,19,19,22,22,24,28,23,24,25
"1502","Rebouças","Profissionais de Saúde - Médicos",8,5,4,4,4,5,5,6,5,6,7
"1503","Rebouças","Profissionais de Saúde - Enfermeiros",6,4,2,4,6,5,8,11,7,8,6
"1504","Rebouças","Profissionais de Saúde - Dentistas",6,9,10,11,12,12,11,10,10,9,10
"1505","Rebouças","Profissionais de Saúde - Farmacêuticos",3,3,3,NA,NA,NA,NA,1,1,1,2
"1506","Renascença","Profissionais de Saúde - Total",8,8,6,8,8,10,12,12,14,15,17
"1507","Renascença","Profissionais de Saúde - Médicos",1,1,NA,1,2,3,4,4,3,3,5
"1508","Renascença","Profissionais de Saúde - Enfermeiros",3,4,3,3,3,4,4,3,5,6,6
"1509","Renascença","Profissionais de Saúde - Dentistas",2,2,2,4,3,3,3,4,4,4,4
"1510","Renascença","Profissionais de Saúde - Farmacêuticos",2,1,1,NA,NA,NA,1,1,2,2,2
"1511","Reserva","Profissionais de Saúde - Total",36,37,41,41,41,45,44,46,48,48,46
"1512","Reserva","Profissionais de Saúde - Médicos",11,10,10,11,12,13,13,14,14,15,14
"1513","Reserva","Profissionais de Saúde - Enfermeiros",12,15,15,16,15,17,16,16,16,16,15
"1514","Reserva","Profissionais de Saúde - Dentistas",11,10,14,14,14,15,15,14,15,14,14
"1515","Reserva","Profissionais de Saúde - Farmacêuticos",2,2,2,NA,NA,NA,NA,2,3,3,3
"1516","Reserva do Iguaçu","Profissionais de Saúde - Total",9,9,8,8,10,10,10,11,10,9,13
"1517","Reserva do Iguaçu","Profissionais de Saúde - Médicos",3,2,2,1,2,2,2,2,1,1,1
"1518","Reserva do Iguaçu","Profissionais de Saúde - Enfermeiros",2,3,2,3,3,3,2,4,4,3,7
"1519","Reserva do Iguaçu","Profissionais de Saúde - Dentistas",3,3,3,4,5,5,6,4,4,4,4
"1520","Reserva do Iguaçu","Profissionais de Saúde - Farmacêuticos",1,1,1,NA,NA,NA,NA,1,1,1,1
"1521","Ribeirão Claro","Profissionais de Saúde - Total",26,22,25,21,21,20,23,23,24,22,20
"1522","Ribeirão Claro","Profissionais de Saúde - Médicos",9,7,8,7,6,5,7,6,6,6,5
"1523","Ribeirão Claro","Profissionais de Saúde - Enfermeiros",4,5,7,7,7,7,7,8,9,7,7
"1524","Ribeirão Claro","Profissionais de Saúde - Dentistas",10,7,7,7,8,8,9,9,9,9,8
"1525","Ribeirão Claro","Profissionais de Saúde - Farmacêuticos",3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"1526","Ribeirão do Pinhal","Profissionais de Saúde - Total",24,23,26,24,27,28,28,27,25,26,27
"1527","Ribeirão do Pinhal","Profissionais de Saúde - Médicos",5,3,4,4,6,7,6,7,6,5,7
"1528","Ribeirão do Pinhal","Profissionais de Saúde - Enfermeiros",6,7,9,8,10,10,11,9,8,10,9
"1529","Ribeirão do Pinhal","Profissionais de Saúde - Dentistas",11,10,10,10,9,9,9,9,9,9,9
"1530","Ribeirão do Pinhal","Profissionais de Saúde - Farmacêuticos",2,3,3,2,2,2,2,2,2,2,2
"1531","Rio Azul","Profissionais de Saúde - Total",23,21,24,22,23,20,19,18,23,25,26
"1532","Rio Azul","Profissionais de Saúde - Médicos",7,5,6,5,6,8,7,5,7,8,9
"1533","Rio Azul","Profissionais de Saúde - Enfermeiros",7,7,7,9,9,7,7,7,8,8,9
"1534","Rio Azul","Profissionais de Saúde - Dentistas",6,6,8,8,8,5,5,6,8,8,8
"1535","Rio Azul","Profissionais de Saúde - Farmacêuticos",3,3,3,NA,NA,NA,NA,NA,NA,1,NA
"1536","Rio Bom","Profissionais de Saúde - Total",6,7,8,9,6,8,8,9,8,9,9
"1537","Rio Bom","Profissionais de Saúde - Médicos",NA,1,1,2,2,1,1,2,NA,1,1
"1538","Rio Bom","Profissionais de Saúde - Enfermeiros",3,4,4,5,2,5,5,5,6,6,6
"1539","Rio Bom","Profissionais de Saúde - Dentistas",2,1,2,2,2,2,2,2,2,2,2
"1540","Rio Bom","Profissionais de Saúde - Farmacêuticos",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1541","Rio Bonito do Iguaçu","Profissionais de Saúde - Total",11,13,14,19,18,18,20,20,21,20,20
"1542","Rio Bonito do Iguaçu","Profissionais de Saúde - Médicos",3,4,5,4,3,3,3,3,2,3,3
"1543","Rio Bonito do Iguaçu","Profissionais de Saúde - Enfermeiros",4,5,5,6,8,8,10,10,10,8,8
"1544","Rio Bonito do Iguaçu","Profissionais de Saúde - Dentistas",2,2,2,7,5,5,5,5,5,5,5
"1545","Rio Bonito do Iguaçu","Profissionais de Saúde - Farmacêuticos",2,2,2,2,2,2,2,2,4,4,4
"1546","Rio Branco do Ivaí","Profissionais de Saúde - Total",7,7,8,7,8,9,11,12,9,9,11
"1547","Rio Branco do Ivaí","Profissionais de Saúde - Médicos",2,1,2,2,3,3,4,3,2,3,3
"1548","Rio Branco do Ivaí","Profissionais de Saúde - Enfermeiros",2,3,3,3,2,3,3,4,3,3,5
"1549","Rio Branco do Ivaí","Profissionais de Saúde - Dentistas",1,1,1,1,1,1,2,3,2,1,1
"1550","Rio Branco do Ivaí","Profissionais de Saúde - Farmacêuticos",2,2,2,1,2,2,2,2,2,2,2
"1551","Rio Branco do Sul","Profissionais de Saúde - Total",40,32,34,42,36,38,35,44,30,36,43
"1552","Rio Branco do Sul","Profissionais de Saúde - Médicos",13,9,10,17,14,18,16,20,10,12,15
"1553","Rio Branco do Sul","Profissionais de Saúde - Enfermeiros",15,13,14,14,13,11,10,16,12,15,19
"1554","Rio Branco do Sul","Profissionais de Saúde - Dentistas",8,8,8,11,9,9,9,8,8,9,9
"1555","Rio Branco do Sul","Profissionais de Saúde - Farmacêuticos",4,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1556","Rio Negro","Profissionais de Saúde - Total",125,137,145,147,153,159,164,175,156,162,167
"1557","Rio Negro","Profissionais de Saúde - Médicos",75,84,87,95,103,108,112,120,100,104,104
"1558","Rio Negro","Profissionais de Saúde - Enfermeiros",12,16,19,20,17,19,19,24,24,24,29
"1559","Rio Negro","Profissionais de Saúde - Dentistas",30,28,30,30,30,29,30,28,29,30,29
"1560","Rio Negro","Profissionais de Saúde - Farmacêuticos",8,9,9,2,3,3,3,3,3,4,5
"1561","Rolândia","Profissionais de Saúde - Total",179,161,160,141,136,134,151,151,154,156,163
"1562","Rolândia","Profissionais de Saúde - Médicos",68,38,33,33,30,20,24,24,27,35,29
"1563","Rolândia","Profissionais de Saúde - Enfermeiros",40,60,62,46,46,55,66,64,61,56,64
"1564","Rolândia","Profissionais de Saúde - Dentistas",56,54,56,58,56,55,58,59,61,59,59
"1565","Rolândia","Profissionais de Saúde - Farmacêuticos",15,9,9,4,4,4,3,4,5,6,11
"1566","Roncador","Profissionais de Saúde - Total",18,12,18,18,23,23,20,22,24,25,26
"1567","Roncador","Profissionais de Saúde - Médicos",3,NA,1,2,6,7,5,6,7,6,6
"1568","Roncador","Profissionais de Saúde - Enfermeiros",5,3,5,8,9,8,7,7,8,9,10
"1569","Roncador","Profissionais de Saúde - Dentistas",6,6,7,6,6,6,6,6,6,7,7
"1570","Roncador","Profissionais de Saúde - Farmacêuticos",4,3,5,2,2,2,2,3,3,3,3
"1571","Rondon","Profissionais de Saúde - Total",18,22,24,22,22,21,23,21,24,21,19
"1572","Rondon","Profissionais de Saúde - Médicos",3,4,5,4,6,6,6,6,6,4,4
"1573","Rondon","Profissionais de Saúde - Enfermeiros",5,7,8,8,6,6,8,7,9,8,6
"1574","Rondon","Profissionais de Saúde - Dentistas",7,8,8,8,7,6,6,5,6,6,6
"1575","Rondon","Profissionais de Saúde - Farmacêuticos",3,3,3,2,3,3,3,3,3,3,3
"1576","Rosário do Ivaí","Profissionais de Saúde - Total",12,10,10,9,9,10,11,12,12,12,12
"1577","Rosário do Ivaí","Profissionais de Saúde - Médicos",3,1,1,1,2,2,2,3,3,3,3
"1578","Rosário do Ivaí","Profissionais de Saúde - Enfermeiros",3,4,4,4,4,4,4,4,4,4,4
"1579","Rosário do Ivaí","Profissionais de Saúde - Dentistas",3,3,3,3,2,3,3,3,3,3,4
"1580","Rosário do Ivaí","Profissionais de Saúde - Farmacêuticos",3,2,2,1,1,1,2,2,2,2,1
"1581","Sabáudia","Profissionais de Saúde - Total",8,8,9,7,15,16,23,18,18,18,15
"1582","Sabáudia","Profissionais de Saúde - Médicos",1,2,2,1,5,3,6,6,5,6,3
"1583","Sabáudia","Profissionais de Saúde - Enfermeiros",3,3,3,2,5,6,11,6,7,6,6
"1584","Sabáudia","Profissionais de Saúde - Dentistas",3,2,3,3,4,5,5,5,5,5,5
"1585","Sabáudia","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,2,1,1,1,1,1
"1586","Salgado Filho","Profissionais de Saúde - Total",7,7,9,8,10,12,12,14,14,11,12
"1587","Salgado Filho","Profissionais de Saúde - Médicos",2,2,2,1,3,3,3,3,2,2,2
"1588","Salgado Filho","Profissionais de Saúde - Enfermeiros",2,3,3,3,3,5,4,5,6,5,6
"1589","Salgado Filho","Profissionais de Saúde - Dentistas",3,2,3,3,3,3,4,5,5,3,3
"1590","Salgado Filho","Profissionais de Saúde - Farmacêuticos",NA,NA,1,1,1,1,1,1,1,1,1
"1591","Salto do Itararé","Profissionais de Saúde - Total",7,7,7,5,8,8,7,6,8,8,8
"1592","Salto do Itararé","Profissionais de Saúde - Médicos",2,2,1,1,2,2,2,1,2,2,2
"1593","Salto do Itararé","Profissionais de Saúde - Enfermeiros",2,2,3,3,5,5,4,4,5,5,5
"1594","Salto do Itararé","Profissionais de Saúde - Dentistas",2,1,1,1,1,1,1,1,1,1,1
"1595","Salto do Itararé","Profissionais de Saúde - Farmacêuticos",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1596","Salto do Lontra","Profissionais de Saúde - Total",24,23,27,24,22,20,20,21,20,23,22
"1597","Salto do Lontra","Profissionais de Saúde - Médicos",6,5,5,4,3,2,5,2,1,3,3
"1598","Salto do Lontra","Profissionais de Saúde - Enfermeiros",7,7,8,9,8,8,6,10,9,8,8
"1599","Salto do Lontra","Profissionais de Saúde - Dentistas",9,9,9,9,9,8,7,7,8,10,8
"1600","Salto do Lontra","Profissionais de Saúde - Farmacêuticos",2,2,5,2,2,2,2,2,2,2,3
"1601","Santa Amélia","Profissionais de Saúde - Total",3,2,4,4,4,3,5,4,6,6,6
"1602","Santa Amélia","Profissionais de Saúde - Médicos",1,NA,1,1,1,1,1,NA,2,1,1
"1603","Santa Amélia","Profissionais de Saúde - Enfermeiros",1,1,2,2,2,2,3,2,2,2,2
"1604","Santa Amélia","Profissionais de Saúde - Dentistas",1,1,1,1,1,NA,NA,1,1,1,1
"1605","Santa Amélia","Profissionais de Saúde - Farmacêuticos",NA,NA,NA,NA,NA,NA,1,1,1,2,2
"1606","Santa Cecília do Pavão","Profissionais de Saúde - Total",8,8,7,7,9,8,9,9,9,9,9
"1607","Santa Cecília do Pavão","Profissionais de Saúde - Médicos",1,1,NA,NA,2,2,2,4,3,3,3
"1608","Santa Cecília do Pavão","Profissionais de Saúde - Enfermeiros",3,3,3,3,3,3,4,2,3,3,3
"1609","Santa Cecília do Pavão","Profissionais de Saúde - Dentistas",3,2,2,2,2,2,2,2,2,2,2
"1610","Santa Cecília do Pavão","Profissionais de Saúde - Farmacêuticos",1,2,2,2,2,1,1,1,1,1,1
"1611","Santa Cruz de Monte Castelo","Profissionais de Saúde - Total",12,16,18,17,17,17,16,17,20,17,15
"1612","Santa Cruz de Monte Castelo","Profissionais de Saúde - Médicos",4,5,5,5,4,5,5,4,6,4,2
"1613","Santa Cruz de Monte Castelo","Profissionais de Saúde - Enfermeiros",4,6,8,8,8,7,7,7,7,7,7
"1614","Santa Cruz de Monte Castelo","Profissionais de Saúde - Dentistas",4,4,4,4,5,5,4,4,4,4,4
"1615","Santa Cruz de Monte Castelo","Profissionais de Saúde - Farmacêuticos",NA,1,1,NA,NA,NA,NA,2,3,2,2
"1616","Santa Fé","Profissionais de Saúde - Total",16,18,17,17,19,16,19,24,28,24,25
"1617","Santa Fé","Profissionais de Saúde - Médicos",2,3,2,2,3,3,3,5,8,5,5
"1618","Santa Fé","Profissionais de Saúde - Enfermeiros",5,5,5,7,8,6,10,11,12,13,13
"1619","Santa Fé","Profissionais de Saúde - Dentistas",5,6,6,6,6,5,5,4,4,4,5
"1620","Santa Fé","Profissionais de Saúde - Farmacêuticos",4,4,4,2,2,2,1,4,4,2,2
"1621","Santa Helena","Profissionais de Saúde - Total",40,41,39,41,55,61,54,53,60,66,83
"1622","Santa Helena","Profissionais de Saúde - Médicos",11,7,6,8,15,19,16,19,18,23,31
"1623","Santa Helena","Profissionais de Saúde - Enfermeiros",8,10,8,10,17,22,18,15,18,20,26
"1624","Santa Helena","Profissionais de Saúde - Dentistas",15,17,18,18,19,18,18,17,20,19,20
"1625","Santa Helena","Profissionais de Saúde - Farmacêuticos",6,7,7,5,4,2,2,2,4,4,6
"1626","Santa Inês","Profissionais de Saúde - Total",2,5,6,4,4,6,4,3,4,4,6
"1627","Santa Inês","Profissionais de Saúde - Médicos",NA,2,2,1,1,2,1,NA,1,1,2
"1628","Santa Inês","Profissionais de Saúde - Enfermeiros",NA,2,2,2,2,2,2,2,2,2,3
"1629","Santa Inês","Profissionais de Saúde - Dentistas",2,1,1,1,1,2,1,1,1,1,1
"1630","Santa Inês","Profissionais de Saúde - Farmacêuticos",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"1631","Santa Isabel do Ivaí","Profissionais de Saúde - Total",19,21,23,18,17,17,18,17,21,22,19
"1632","Santa Isabel do Ivaí","Profissionais de Saúde - Médicos",4,4,6,5,4,4,5,5,7,9,7
"1633","Santa Isabel do Ivaí","Profissionais de Saúde - Enfermeiros",6,7,7,8,8,8,8,8,8,7,6
"1634","Santa Isabel do Ivaí","Profissionais de Saúde - Dentistas",5,5,5,5,5,5,5,4,6,6,6
"1635","Santa Isabel do Ivaí","Profissionais de Saúde - Farmacêuticos",4,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"1636","Santa Izabel do Oeste","Profissionais de Saúde - Total",23,22,24,25,25,25,26,26,26,23,24
"1637","Santa Izabel do Oeste","Profissionais de Saúde - Médicos",6,5,5,6,6,6,7,6,5,3,3
