"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"419","Contenda","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",45,45,38,35,33,46,39,60,63,59,45
"420","Contenda","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",5.06,4.4,3.94,3.35,2.78,3.23,2.96,3.6,3.5,3.31,3.11
"421","Corbélia","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1579,1455,1607,1645,1708,1470,1883,1780,1829,2275,2023
"422","Corbélia","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",1384669.03,1351142.72,1352866.18,1691904.66,1542645.54,1626366.25,1880678.04,1938719.25,2047345.63,2267285.49,2311867.79
"423","Corbélia","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",6585,6215,5562,6223,6275,5726,6545,5543,5976,6632,6694
"424","Corbélia","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",58,51,40,44,42,31,49,58,56,41,53
"425","Corbélia","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.67,3.51,2.49,2.67,2.46,2.11,2.6,3.26,3.06,1.8,2.62
"426","Cornélio Procópio","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",3661,3659,3618,3279,3582,3549,3256,3627,3921,4078,3384
"427","Cornélio Procópio","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",4219441.17,4063239.31,3995259.1,4529534.17,4719999.34,4950211.83,4482774.41,5284756.55,5572434.68,6036837.39,5330441.96
"428","Cornélio Procópio","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",23821,23980,23703,25524,26113,28058,25630,24099,21223,23350,16423
"429","Cornélio Procópio","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",172,182,186,167,184,194,170,209,224,202,217
"430","Cornélio Procópio","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",4.7,4.97,5.14,5.09,5.14,5.47,5.22,5.76,5.71,4.95,6.41
"431","Coronel Domingos Soares","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",550,539,395,489,539,546,627,562,638,639,490
"432","Coronel Domingos Soares","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",481483.16,497688.4,524619.02,492826.14,638825.66,507083.82,669242.02,717100.69,721408.22,790005.37,635000.94
"433","Coronel Domingos Soares","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",2321,1964,1313,1716,1618,1589,1722,1594,1602,1562,1369
"434","Coronel Domingos Soares","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",13,7,5,16,12,21,13,23,18,20,13
"435","Coronel Domingos Soares","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.36,1.3,1.27,3.27,2.23,3.85,2.07,4.09,2.82,3.13,2.65
"436","Coronel Vivida","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",2229,2227,2246,1975,1839,2347,2154,2249,2308,1918,1689
"437","Coronel Vivida","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",2148994.15,2027009.91,1901781.32,1960431.51,1719076.2,2245855.54,2383136.11,2208562.18,2533603.68,2424921.29,2413719.26
"438","Coronel Vivida","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",9372,9276,7705,7031,6161,7566,6469,6587,6864,6161,5449
"439","Coronel Vivida","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",82,64,71,60,58,76,71,77,72,82,69
"440","Coronel Vivida","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.68,2.87,3.16,3.04,3.15,3.24,3.3,3.42,3.12,4.28,4.09
"441","Corumbataí do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",318,288,300,369,502,459,395,357,397,351,239
"442","Corumbataí do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",391849,339273.18,327383.68,450594.12,664387.88,703637.14,512549.77,535130.6,644573.3,640977.9,414250.71
"443","Corumbataí do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1855,1457,1209,1588,2565,2549,1900,1859,2098,1500,1347
"444","Corumbataí do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",17,9,8,18,17,12,21,15,17,20,18
"445","Corumbataí do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",5.35,3.13,2.67,4.88,3.39,2.61,5.32,4.2,4.28,5.7,7.53
"446","Cruz Machado","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1403,1318,1324,1289,1386,1336,1328,1545,1454,1300,1008
"447","Cruz Machado","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",1086841.43,1058666.9,1209166.9,1382895.39,1602934.31,1298620.79,1802378.65,2278199,2568779.09,1887469.51,1706906.2
"448","Cruz Machado","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",5081,4405,5169,4542,5272,5017,5367,6707,6304,5139,4040
"449","Cruz Machado","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",48,63,41,42,54,51,51,40,48,66,57
"450","Cruz Machado","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.42,4.78,3.1,3.26,3.9,3.82,3.84,2.59,3.3,5.08,5.65
"451","Cruzeiro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",392,398,418,508,473,467,399,495,428,447,437
"452","Cruzeiro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",270541.18,305462.89,379083.88,463549.9,426231.85,534651,380107.93,435048.15,462731.96,467325.83,536185.67
"453","Cruzeiro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1310,1532,1747,1802,1476,1639,1497,1648,1292,1501,1684
"454","Cruzeiro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",11,11,11,20,15,17,19,3,14,12,23
"455","Cruzeiro do Iguaçu","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.81,2.76,2.63,3.94,3.17,3.64,4.76,0.61,3.27,2.68,5.26
"456","Cruzeiro do Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1714,1753,1084,2118,1671,1803,1798,1780,2198,1877,1610
"457","Cruzeiro do Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",1441753.8,1855626.22,1383689.34,1743329.26,1929044.62,2025062.56,1901533.8,2357374.73,2599455.32,2608582.67,2350013.66
"458","Cruzeiro do Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",7889,8023,6121,7725,7558,8390,8507,7477,9573,7664,6613
"459","Cruzeiro do Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",65,54,71,97,82,85,89,78,95,85,83
"460","Cruzeiro do Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.79,3.08,6.55,4.58,4.91,4.71,4.95,4.38,4.32,4.53,5.16
"461","Cruzeiro do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",290,371,257,261,240,306,274,313,262,229,176
"462","Cruzeiro do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",276794.67,386347.74,291581.84,263961.48,295440.11,385697.6,450059.44,380087.89,519574.91,238260.81,317356.55
"463","Cruzeiro do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1425,1823,1218,1069,1206,1383,1219,1438,1346,964,849
"464","Cruzeiro do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",9,14,9,7,7,6,6,11,9,12,6
"465","Cruzeiro do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.1,3.77,3.5,2.68,2.92,1.96,2.19,3.51,3.44,5.24,3.41
"466","Cruzmaltina","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",249,156,221,256,300,294,280,290,287,293,267
"467","Cruzmaltina","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",268337.4,307700.76,286223.93,393754.03,568759.29,455461.09,356261.8,524778.58,758122.2,499589.38,565303.09
"468","Cruzmaltina","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1310,1114,1297,1415,1401,1325,1086,1150,1616,1285,1089
"469","Cruzmaltina","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",14,13,16,11,9,15,15,22,20,15,16
"470","Cruzmaltina","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",5.62,8.33,7.24,4.3,3,5.1,5.36,7.59,6.97,5.12,5.99
"471","Curitiba","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",109853,108621,104950,101800,101094,104554,107633,115278,123577,126035,97537
"472","Curitiba","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",156461965.4,170230322.9,172719986.3,181591404.3,190674094.3,200173267.7,214055905.2,224772842.3,237544626.6,251467593.2,247848289.2
"473","Curitiba","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",696909,692330,663911,608987,587074,571530,572411,573379,594227,539171,493751
"474","Curitiba","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",3419,3465,3359,3527,3902,3853,4203,4079,4363,4688,5609
"475","Curitiba","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.11,3.19,3.2,3.46,3.86,3.69,3.9,3.54,3.53,3.72,5.75
"476","Curiúva","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",910,899,1016,904,815,808,800,843,947,1011,733
"477","Curiúva","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",946392.26,1067294.17,1027341.99,885257.4,966591.21,970609.88,1198428.71,1416410.88,1728967.69,1896615.41,1689421.21
"478","Curiúva","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",4586,4564,4718,4252,4395,4862,3976,4592,6015,5394,3688
"479","Curiúva","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",39,25,21,17,24,27,36,34,30,47,43
"480","Curiúva","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",4.29,2.78,2.07,1.88,2.94,3.34,4.5,4.03,3.17,4.65,5.87
"481","Diamante do Norte","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",406,463,517,446,394,417,445,394,468,474,280
"482","Diamante do Norte","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",368585.25,520919.97,559058.17,575170.87,529739.72,634814.25,555410.17,691763.3,537208.84,751837.61,543677.52
"483","Diamante do Norte","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",2297,2551,2533,1957,1828,1973,2105,1819,2194,2182,1275
"484","Diamante do Norte","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",16,22,20,24,19,13,30,21,27,31,23
"485","Diamante do Norte","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.94,4.75,3.87,5.38,4.82,3.12,6.74,5.33,5.77,6.54,8.21
"486","Diamante do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",299,247,270,250,270,342,353,431,432,444,344
"487","Diamante do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",221904.37,199294.11,253652.29,286649.93,246189.7,294199.16,382891.95,381276.31,387497.99,387232.08,366236.93
"488","Diamante do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1430,1176,1179,962,1062,1559,1374,1496,1319,1668,1316
"489","Diamante do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",8,5,8,12,7,6,9,16,11,9,11
"490","Diamante do Sul","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.68,2.02,2.96,4.8,2.59,1.75,2.55,3.71,2.55,2.03,3.2
"491","Diamante D'Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",283,303,382,426,394,387,375,435,436,389,277
"492","Diamante D'Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",271321.43,318109.56,339061.35,597716.37,410297.19,438079.71,446498.81,547409.98,535038.25,535181.09,439072.94
"493","Diamante D'Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",984,1099,1604,1770,1566,1327,1422,1466,1588,1442,1057
"494","Diamante D'Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",13,12,13,8,7,13,12,8,10,8,9
"495","Diamante D'Oeste","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",4.59,3.96,3.4,1.88,1.78,3.36,3.2,1.84,2.29,2.06,3.25
"496","Dois Vizinhos","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",3020,3534,3560,3430,3723,3889,3963,4376,4476,4182,3952
"497","Dois Vizinhos","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",2413733.43,2894618.3,3084542.28,3512448.4,3757976.24,3958889.88,4278411.25,4365155.64,4467198.42,4847362.61,5199210.35
"498","Dois Vizinhos","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",10949,12818,11675,12076,13466,13899,14509,13982,14411,14354,14030
"499","Dois Vizinhos","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",107,96,79,88,108,101,111,110,124,96,146
"500","Dois Vizinhos","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.54,2.72,2.22,2.57,2.9,2.6,2.8,2.51,2.77,2.3,3.69
"501","Douradina","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",787,665,735,743,823,920,631,540,570,517,458
"502","Douradina","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",611808.75,578577.96,746387.59,809005.31,742537.3,830981.64,891536.55,1072558.95,1270558.34,1310092.18,815273.14
"503","Douradina","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",3865,3491,3903,4130,3705,3799,2898,2837,3199,2770,3149
"504","Douradina","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",17,15,21,23,30,21,21,31,26,22,19
"505","Douradina","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.16,2.26,2.86,3.1,3.65,2.28,3.33,5.74,4.56,4.26,4.15
"506","Doutor Camargo","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",568,596,441,459,485,511,355,290,279,290,354
"507","Doutor Camargo","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",398757.45,516398.57,403234.39,486746.54,564457.09,623898.17,432618.62,554893.73,520851.6,404099.81,773710.23
"508","Doutor Camargo","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",2351,2526,2272,1827,2075,2064,1235,1645,1396,1225,1769
"509","Doutor Camargo","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",18,17,12,9,9,18,16,20,12,15,24
