"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1699","Dois Vizinhos","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,3,3,6,5,1,3,1,6,4,1
"1700","Dois Vizinhos","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",4,2,1,8,1,1,1,4,3,2,1
"1701","Douradina","Nascidos Vivos - Total",101,113,115,142,115,140,122,127,137,121,126
"1702","Douradina","Óbitos (CID10) - Total (Mortalidade Geral)",44,45,55,55,48,64,53,59,41,68,60
"1703","Douradina","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",4,2,3,1,1,3,1,2,1,2,4
"1704","Douradina","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",8,9,8,12,7,8,10,6,4,8,9
"1705","Douradina","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,1,NA,NA,NA,1,NA,2,NA,NA,1
"1706","Douradina","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,5,6,3,6,3,1,4,2,5,2
"1707","Douradina","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,1,NA,2,NA,NA,2,NA,1,NA
"1708","Douradina","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,2,2,NA,NA,1,4,2,2,NA,3
"1709","Douradina","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",14,10,20,17,19,16,13,21,16,23,17
"1710","Douradina","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",3,3,1,6,6,7,7,8,9,8,7
"1711","Douradina","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",3,3,5,3,NA,3,3,3,1,2,2
"1712","Douradina","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
"1713","Douradina","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"1714","Douradina","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",1,3,1,1,NA,NA,3,1,1,2,3
"1715","Douradina","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","Douradina","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,NA,NA,NA,1,1,1,NA,1,NA
"1717","Douradina","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,NA,NA,2,NA,NA,1,NA,NA,1,1
"1718","Doutor Camargo","Nascidos Vivos - Total",60,59,61,73,60,62,65,61,70,66,60
"1719","Doutor Camargo","Óbitos (CID10) - Total (Mortalidade Geral)",50,43,46,46,42,59,49,53,55,54,60
"1720","Doutor Camargo","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",1,NA,1,1,NA,2,NA,NA,NA,1,11
"1721","Doutor Camargo","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",13,11,6,5,8,13,5,16,15,14,3
"1722","Doutor Camargo","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,1,NA,1,1,NA,NA,NA,NA,NA
"1723","Doutor Camargo","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",2,1,5,4,2,6,4,10,6,4,5
"1724","Doutor Camargo","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,1,2,NA,1,NA,NA,1,1,1
"1725","Doutor Camargo","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",6,2,NA,1,NA,1,3,1,5,1,6
"1726","Doutor Camargo","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",12,10,17,10,13,12,16,11,13,15,16
"1727","Doutor Camargo","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",8,5,7,7,6,10,8,4,7,10,6
"1728","Doutor Camargo","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",2,3,2,2,2,3,5,5,3,2,2
"1729","Doutor Camargo","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1730","Doutor Camargo","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,1,NA,1,1,1,NA,NA,NA
"1731","Doutor Camargo","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,2,1,3,2,1,4,1,4,2,2
"1732","Doutor Camargo","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"1733","Doutor Camargo","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"1734","Doutor Camargo","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"1735","Doutor Ulysses","Nascidos Vivos - Total",62,65,61,63,65,75,66,70,80,68,74
"1736","Doutor Ulysses","Óbitos (CID10) - Total (Mortalidade Geral)",27,32,32,24,25,26,25,22,33,18,37
"1737","Doutor Ulysses","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,2,NA,NA,1,NA,1,1,NA,NA,3
"1738","Doutor Ulysses","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",4,3,5,3,5,2,2,1,5,2,3
"1739","Doutor Ulysses","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
"1740","Doutor Ulysses","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",NA,1,NA,NA,1,NA,2,NA,3,NA,3
"1741","Doutor Ulysses","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","Doutor Ulysses","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,NA,NA,1,1,NA,1,NA,2,1,NA
"1743","Doutor Ulysses","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",3,5,11,11,8,13,11,9,15,6,7
"1744","Doutor Ulysses","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",1,3,5,5,2,4,3,3,2,1,3
"1745","Doutor Ulysses","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",NA,NA,1,1,3,1,1,1,NA,NA,5
"1746","Doutor Ulysses","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"1747","Doutor Ulysses","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1748","Doutor Ulysses","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,NA,2,NA,NA,2,1,NA,2,NA,1
"1749","Doutor Ulysses","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA
"1750","Doutor Ulysses","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,1,1,NA,NA,NA,NA,NA,NA,1,NA
"1751","Doutor Ulysses","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,1,NA,1,NA,1,1,NA,NA,1
"1752","Enéas Marques","Nascidos Vivos - Total",80,62,66,60,75,75,67,65,74,63,43
"1753","Enéas Marques","Óbitos (CID10) - Total (Mortalidade Geral)",53,41,35,39,39,34,46,48,34,43,52
"1754","Enéas Marques","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,NA,NA,NA,NA,1,NA,1,1,NA,13
"1755","Enéas Marques","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",12,13,6,9,10,13,12,8,6,16,11
"1756","Enéas Marques","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"1757","Enéas Marques","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,2,2,NA,2,4,5,9,5,1,2
"1758","Enéas Marques","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"1759","Enéas Marques","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,NA,NA,3,NA,1,2,1,NA,NA,1
"1760","Enéas Marques","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",15,15,11,11,10,6,9,15,10,11,11
"1761","Enéas Marques","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",4,3,3,3,4,5,5,5,6,4,2
"1762","Enéas Marques","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",2,NA,5,1,2,1,4,NA,1,4,3
"1763","Enéas Marques","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"1764","Enéas Marques","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1765","Enéas Marques","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",1,NA,NA,2,NA,NA,1,NA,NA,2,1
"1766","Enéas Marques","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","Enéas Marques","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA
"1768","Enéas Marques","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,NA,NA,1,1,1,NA,NA,NA,1,NA
"1769","Engenheiro Beltrão","Nascidos Vivos - Total",169,158,161,164,191,178,171,165,142,147,138
"1770","Engenheiro Beltrão","Óbitos (CID10) - Total (Mortalidade Geral)",93,102,102,114,87,103,117,102,101,93,150
"1771","Engenheiro Beltrão","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",3,2,3,5,2,4,2,2,4,2,6
"1772","Engenheiro Beltrão","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",18,22,10,13,9,21,12,13,22,14,19
"1773","Engenheiro Beltrão","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,1,1,NA,NA,NA,NA,1,NA,NA
"1774","Engenheiro Beltrão","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",2,10,8,12,5,7,11,8,5,7,19
"1775","Engenheiro Beltrão","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,2,NA,NA,3,NA,1,3,1,NA,3
"1776","Engenheiro Beltrão","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",4,1,NA,NA,2,3,3,6,5,3,13
"1777","Engenheiro Beltrão","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",33,31,36,40,32,32,40,35,24,33,55
"1778","Engenheiro Beltrão","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",11,12,9,9,14,5,11,12,16,12,10
"1779","Engenheiro Beltrão","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",6,3,5,14,1,6,8,6,7,3,7
"1780","Engenheiro Beltrão","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,1,NA,NA,NA,NA,NA,1,NA,NA,1
"1781","Engenheiro Beltrão","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,1,NA,NA,1,1,NA
"1782","Engenheiro Beltrão","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",2,1,2,4,3,1,5,5,5,1,3
"1783","Engenheiro Beltrão","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1784","Engenheiro Beltrão","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",2,2,2,NA,NA,3,2,NA,1,NA,NA
"1785","Engenheiro Beltrão","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,1,2,NA,2,6,1,NA,1,1,1
"1786","Entre Rios do Oeste","Nascidos Vivos - Total",43,47,57,38,51,60,68,55,70,56,43
"1787","Entre Rios do Oeste","Óbitos (CID10) - Total (Mortalidade Geral)",29,22,15,21,23,28,25,33,35,29,31
"1788","Entre Rios do Oeste","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,NA,NA,NA,1,NA,NA,1,NA,NA,3
"1789","Entre Rios do Oeste","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",5,3,1,3,4,4,1,7,12,6,10
"1790","Entre Rios do Oeste","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1791","Entre Rios do Oeste","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",NA,3,NA,1,5,3,1,2,3,NA,1
"1792","Entre Rios do Oeste","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,NA,1,1,NA,NA,3,NA,NA
"1793","Entre Rios do Oeste","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,2,NA,NA,1,1,1,2,NA,1,2
"1794","Entre Rios do Oeste","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",11,5,8,12,4,12,7,14,11,8,6
"1795","Entre Rios do Oeste","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",6,3,2,NA,1,3,5,1,NA,3,4
"1796","Entre Rios do Oeste","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",1,NA,NA,1,1,NA,3,1,NA,3,1
"1797","Entre Rios do Oeste","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","Entre Rios do Oeste","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"1799","Entre Rios do Oeste","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",1,NA,1,NA,NA,NA,1,NA,NA,2,1
"1800","Entre Rios do Oeste","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","Entre Rios do Oeste","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,1,NA,NA,NA,NA,NA,2,1,2,NA
"1802","Entre Rios do Oeste","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","Esperança Nova","Nascidos Vivos - Total",26,18,25,25,35,23,26,22,23,21,17
"1804","Esperança Nova","Óbitos (CID10) - Total (Mortalidade Geral)",13,11,17,13,20,15,6,21,15,18,15
"1805","Esperança Nova","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",1,NA,NA,NA,NA,1,NA,NA,NA,NA,3
"1806","Esperança Nova","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",3,1,3,4,1,3,1,4,3,2,3
"1807","Esperança Nova","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","Esperança Nova","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",1,1,1,1,2,NA,1,NA,1,1,NA
"1809","Esperança Nova","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1810","Esperança Nova","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,NA,NA,NA,NA,2,NA,2,1,2,NA
"1811","Esperança Nova","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",4,4,7,6,9,4,2,6,5,4,3
"1812","Esperança Nova","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",NA,NA,4,1,NA,2,2,4,1,3,2
"1813","Esperança Nova","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",1,NA,NA,NA,1,NA,NA,2,1,NA,1
"1814","Esperança Nova","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","Esperança Nova","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","Esperança Nova","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,1,NA,NA,2,NA,NA,NA,1,NA,NA
"1817","Esperança Nova","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1818","Esperança Nova","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","Esperança Nova","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"1820","Espigão Alto do Iguaçu","Nascidos Vivos - Total",73,73,77,67,63,76,69,63,69,63,59
"1821","Espigão Alto do Iguaçu","Óbitos (CID10) - Total (Mortalidade Geral)",18,32,35,48,31,40,43,50,43,41,37
"1822","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,NA,NA,1,1,2,1,NA,1,2,2
"1823","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",3,7,9,6,3,5,11,5,3,8,5
"1824","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",2,1,3,5,5,4,2,6,2,3,2
"1826","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,NA,2,NA,NA,NA,NA,NA,2,NA
"1827","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,1,1,2,3,1,NA,NA,2,1,1
"1828","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",4,9,6,9,8,9,10,19,18,9,13
"1829","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",2,7,4,6,5,6,10,9,7,6,5
"1830","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",1,1,1,2,1,1,1,1,1,2,1
"1831","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1832","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1833","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,1,1,3,NA,3,1,1,3,1,NA
"1834","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1835","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,NA,2,NA,NA,2,NA,NA,NA,NA,NA
"1836","Espigão Alto do Iguaçu","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,NA,1,1,NA,NA,NA,NA,NA,NA,NA
"1837","Farol","Nascidos Vivos - Total",40,57,33,45,51,52,42,48,28,35,25
"1838","Farol","Óbitos (CID10) - Total (Mortalidade Geral)",22,22,29,26,18,31,37,29,21,21,25
"1839","Farol","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,1,1,NA,NA,NA,1,1,NA,1,4
"1840","Farol","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",4,7,2,3,5,5,6,4,5,1,2
"1841","Farol","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","Farol","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",2,2,3,2,NA,3,3,2,2,NA,NA
"1843","Farol","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,NA,3,NA,NA,NA,NA,NA,1,NA,1
"1844","Farol","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,NA,1,1,NA,1,1,1,NA,1,1
"1845","Farol","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",6,6,12,6,7,10,13,12,6,8,7
"1846","Farol","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",1,3,4,6,1,3,6,3,3,3,3
"1847","Farol","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",3,NA,NA,2,2,2,NA,1,NA,3,3
"1848","Farol","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","Farol","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"1850","Farol","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,NA,NA,NA,NA,1,2,1,NA,NA,1
"1851","Farol","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","Farol","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,1,NA,NA,1,NA,NA,2,NA,NA
"1853","Farol","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","Faxinal","Nascidos Vivos - Total",270,268,244,266,279,249,246,270,254,253,200
"1855","Faxinal","Óbitos (CID10) - Total (Mortalidade Geral)",136,135,153,133,138,140,152,124,159,136,148
"1856","Faxinal","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",4,NA,2,2,2,9,1,2,4,4,10
"1857","Faxinal","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",15,18,13,20,14,19,23,16,28,25,11
"1858","Faxinal","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,2,NA,2,NA,1,1,2,1,1
"1859","Faxinal","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",30,11,10,9,8,13,12,11,15,11,11
"1860","Faxinal","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,1,4,NA,NA,1,2,3,NA,NA,4
"1861","Faxinal","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",5,1,2,2,6,4,3,3,2,3,9
"1862","Faxinal","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",40,46,57,43,56,48,46,37,45,46,47
"1863","Faxinal","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",15,16,12,19,20,13,10,19,17,19,12
"1864","Faxinal","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",2,10,8,4,11,7,9,5,11,9,11
"1865","Faxinal","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1866","Faxinal","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,1,NA,1,NA,NA,1,1,NA,NA,2
"1867","Faxinal","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",1,1,3,5,1,3,2,4,6,3,7
"1868","Faxinal","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"1869","Faxinal","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",3,3,NA,4,1,1,2,NA,1,NA,1
"1870","Faxinal","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,4,1,NA,2,1,NA,2,NA,1
"1871","Fazenda Rio Grande","Nascidos Vivos - Total",1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","Fazenda Rio Grande","Óbitos (CID10) - Total (Mortalidade Geral)",464,493,507,526,510,519,517,550,529,554,711
"1873","Fazenda Rio Grande","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",15,26,28,23,28,22,20,18,21,24,163
"1874","Fazenda Rio Grande","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",70,60,78,71,80,93,93,101,101,101,105
"1875","Fazenda Rio Grande","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,3,NA,2,1,1,1,3,3,2,4
"1876","Fazenda Rio Grande","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",16,21,17,42,39,23,20,26,31,31,42
"1877","Fazenda Rio Grande","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",4,4,2,12,14,9,5,7,9,7,6
"1878","Fazenda Rio Grande","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",3,3,8,4,3,11,8,12,15,15,17
"1879","Fazenda Rio Grande","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",120,118,106,140,129,124,129,169,125,131,130
"1880","Fazenda Rio Grande","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",43,36,55,55,43,58,66,50,51,56,48
"1881","Fazenda Rio Grande","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",21,16,25,19,23,27,25,21,42,37,27
"1882","Fazenda Rio Grande","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,4,1,1,NA,NA,2,1,NA
"1883","Fazenda Rio Grande","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",3,3,1,4,4,8,4,NA,4,NA,NA
"1884","Fazenda Rio Grande","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",10,9,12,6,10,11,15,19,11,15,12
