harvest;code_city;city;nr;group;code_variable;variable;standard;area;herd;slaughter;load;production;gpv
19/20;4119004;Pérola d'Oeste;Francisco Beltrão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;300;;0;62913
19/20;4119103;Piên;Curitiba;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;240;;0;50330,4
19/20;4119301;Pinhão;Guarapuava;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;25000;;0;5242750
19/20;4119400;Piraí do Sul;Ponta Grossa;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;228667;;0;47953756,57
19/20;4119608;Pitanga;Pitanga;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;7200;;0;1509912
19/20;4119806;Planalto;Francisco Beltrão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;3552;;0;744889,92
19/20;4119905;Ponta Grossa;Ponta Grossa;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;77398;;0;16231134,58
19/20;4120309;Porto Vitória;União da Vitória;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;3276;;0;687009,96
19/20;4120358;Pranchita;Francisco Beltrão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;25765;;0;5403178,15
19/20;4120606;Prudentópolis;Guarapuava;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;5300;;0;1111463
19/20;4120853;Quatro Pontes;Toledo;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;362720;;0;76066011,2
19/20;4120903;Quedas do Iguaçu;Laranjeiras do Sul;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;24200;;0;5074982
19/20;4121208;Quitandinha;Curitiba;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;450;;0;94369,5
19/20;4121406;Realeza;Francisco Beltrão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;68;;0;14260,28
19/20;4121505;Rebouças;Irati;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;29913;;0;6273055,23
19/20;4121604;Renascença;Francisco Beltrão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;68;;0;14260,28
19/20;4121703;Reserva;Ponta Grossa;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;50;;0;10485,5
19/20;4122008;Rio Azul;Irati;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;44130;;0;9254502,3
19/20;4122156;Rio Bonito do Iguaçu;Laranjeiras do Sul;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;38800;;0;8136748
19/20;4122305;Rio Negro;Curitiba;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;310;;0;65010,1
19/20;4122503;Roncador;Campo Mourão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;4000;;0;838840
19/20;4122800;Salgado Filho;Francisco Beltrão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;99580;;0;20882921,8
19/20;4123006;Salto do Lontra;Dois Vizinhos;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;49010;;0;10277887,1
19/20;4123501;Santa Helena;Toledo;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;268357;;0;56277146,47
19/20;4123808;Santa Izabel do Oeste;Francisco Beltrão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;57278;;0;12011769,38
19/20;4123857;Santa Maria do Oeste;Pitanga;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;270;;0;56621,7
19/20;4124020;Santa Tereza do Oeste;Cascavel;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;12488;;0;2618858,48
19/20;4124400;Santo Antônio do Sudoeste;Francisco Beltrão;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;160;;0;33553,6
19/20;4124806;São João;Pato Branco;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;25;;0;5242,75
19/20;4125100;São João do Triunfo;Ponta Grossa;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;2089;;0;438084,19
19/20;4125209;São Jorge d'Oeste;Dois Vizinhos;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;4650;;0;975151,5
19/20;4125456;São José das Palmeiras;Toledo;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;23714;;0;4973062,94
19/20;4125605;São Mateus do Sul;União da Vitória;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;2880;;0;603964,8
19/20;4125704;São Miguel do Iguaçu;Cascavel;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;303098;;0;63562681,58
19/20;4125753;São Pedro do Iguaçu;Toledo;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;123683;;0;25937561,93
19/20;4126306;Sengés;Ponta Grossa;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;20388;;0;4275567,48
19/20;4126355;Serranópolis do Iguaçu;Cascavel;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;224260;;0;47029564,6
19/20;4126652;Sulina;Pato Branco;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;30017;;0;6294865,07
19/20;4127007;Teixeira Soares;Irati;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;24391;;0;5115036,61
19/20;4127403;Terra Roxa;Toledo;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;17300;;0;3627983
19/20;4127502;Tibagi;Ponta Grossa;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;51374;;0;10773641,54
19/20;4127601;Tijucas do Sul;Curitiba;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;200;;0;41942
19/20;4127700;Toledo;Toledo;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;1284737;;0;269422196,3
19/20;4127858;Três Barras do Paraná;Cascavel;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;27655;;0;5799530,05
19/20;4127957;Tupãssi;Toledo;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;56914;;0;11935434,94
19/20;4128203;União da Vitória;União da Vitória;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;14726;;0;3088189,46
19/20;4128559;Vera Cruz do Oeste;Cascavel;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;58198;;0;12204702,58
19/20;4128658;Virmond;Laranjeiras do Sul;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;26800;;0;5620228
19/20;4128708;Vitorino;Pato Branco;D;7091;SUINOS < 2 MESES (leitao p/recria);UNI;;;26680;;0;5595062,8
19/20;4100202;Adrianópolis;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;660;20;0;156948
19/20;4100301;Agudos do Sul;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;800;22;0;209264
19/20;4100400;Almirante Tamandaré;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1620;22;0;423759,6
19/20;4100509;Altônia;Umuarama;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;101;25;0;30022,25
19/20;4100608;Alto Paraná;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2215;15;0;395045,25
19/20;4100707;Alto Piquiri;Umuarama;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;500;20;0;118900
19/20;4100905;Amaporã;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;610;15;0;108793,5
19/20;4101002;Ampére;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;10067;25;0;2992415,75
19/20;4101051;Anahy;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;500;20;0;118900
19/20;4101200;Antonina;Paranaguá;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;30;20;0;7134
19/20;4101309;Antônio Olinto;União da Vitória;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;420;15;0;74907
19/20;4101606;Arapoti;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;4000;22;0;1046320
19/20;4101655;Arapuã;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1200;25;0;356700
19/20;4101804;Araucária;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2496;23;0;682581,12
19/20;4101853;Ariranha do Ivaí;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;250;25;0;74312,5
19/20;4102307;Balsa Nova;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1041;22;0;272304,78
19/20;4102505;Barbosa Ferraz;Campo Mourão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;90;16;0;17121,6
19/20;4102604;Barracão;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;11448;25;0;3402918
19/20;4102703;Barra do Jacaré;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;4200;13;0;649194
19/20;4102752;Bela Vista da Caroba;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;4552;25;0;1353082
19/20;4102901;Bituruna;União da Vitória;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;600;17;0;121278
19/20;4103024;Boa Esperança do Iguaçu;Dois Vizinhos;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3791;25;0;1126874,75
19/20;4103040;Boa Ventura de São Roque;Pitanga;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;300;18;0;64206
19/20;4103057;Boa Vista da Aparecida;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1250;20;0;297250
19/20;4103107;Bocaiúva do Sul;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;601;22;0;157209,58
19/20;4103156;Bom Jesus do Sul;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;5481;25;0;1629227,25
19/20;4103305;Borrazópolis;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;300;25;0;89175
19/20;4103354;Braganey;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1000;20;0;237800
19/20;4103370;Brasilândia do Sul;Umuarama;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;250;20;0;59450
19/20;4103453;Cafelândia;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3200;21;0;799008
19/20;4103479;Cafezal do Sul;Umuarama;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;200;20;0;47560
19/20;4103909;Campina da Lagoa;Campo Mourão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;100;15;0;17835
19/20;4103958;Campina do Simão;Guarapuava;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;130;17;0;26276,9
19/20;4104006;Campina Grande do Sul;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;623;22;0;162964,34
19/20;4104055;Campo Bonito;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1100;23;0;300817
19/20;4104105;Campo do Tenente;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;350;22;0;91553
19/20;4104204;Campo Largo;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;9282;22;0;2427985,56
19/20;4104253;Campo Magro;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;200;23;0;54694
19/20;4104303;Campo Mourão;Campo Mourão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;60;16;0;11414,4
19/20;4104428;Candói;Guarapuava;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;350;18;0;74907
19/20;4104451;Cantagalo;Guarapuava;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;80;16;0;15219,2
19/20;4104501;Capanema;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;8964;25;0;2664549
19/20;4104600;Capitão Leônidas Marques;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1950;23;0;533266,5
19/20;4104659;Carambeí;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3000;22;0;784740
19/20;4104709;Carlópolis;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;6200;13;0;958334
19/20;4104808;Cascavel;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;11190;23;0;3060129,3
19/20;4104907;Castro;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1400;22;0;366212
19/20;4105003;Catanduvas;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;4300;23;0;1175921
19/20;4105201;Cerro Azul;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1894;22;0;495432,52
19/20;4105300;Céu Azul;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1950;22;0;510081
19/20;4105607;Cidade Gaúcha;Cianorte;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;650;25;0;193212,5
19/20;4105805;Colombo;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;175;22;0;45776,5
19/20;4106100;Conselheiro Mairinck;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2200;14;0;366212
19/20;4106209;Contenda;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2147;22;0;561612,26
19/20;4106308;Corbélia;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2100;21;0;524349
19/20;4106555;Corumbataí do Sul;Campo Mourão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;20;16;0;3804,8
19/20;4106571;Cruzeiro do Iguaçu;Dois Vizinhos;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1912;25;0;568342
19/20;4106704;Cruzeiro do Sul;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;120;15;0;21402
19/20;4106803;Cruz Machado;União da Vitória;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1650;16;0;313896
19/20;4106852;Cruzmaltina;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;500;25;0;148625
19/20;4107009;Curiúva;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;5500;13;0;850135
19/20;4107108;Diamante do Norte;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;310;15;0;55288,5
19/20;4107157;Diamante D'Oeste;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1050;20;0;249690
19/20;4107207;Dois Vizinhos;Dois Vizinhos;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;7290;25;0;2166952,5
19/20;4107405;Enéas Marques;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2545;25;0;756501,25
19/20;4107652;Fazenda Rio Grande;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;567;25;0;168540,75
19/20;4107736;Fernandes Pinheiro;Irati;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;368;20;0;87510,4
19/20;4107751;Figueira;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;5800;14;0;965468
19/20;4107850;Flor da Serra do Sul;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3769;25;0;1120335,25
19/20;4108205;Formosa do Oeste;Toledo;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2069;22;0;541209,02
19/20;4108304;Foz do Iguaçu;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2100;22;0;549318
19/20;4108320;Francisco Alves;Umuarama;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;800;22;0;209264
19/20;4108403;Francisco Beltrão;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;12348;25;0;3670443
19/20;4108452;Foz do Jordão;Guarapuava;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;35;15;0;6242,25
19/20;4108502;General Carneiro;União da Vitória;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;200;15;0;35670
19/20;4108551;Godoy Moreira;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;232;25;0;68962
19/20;4108650;Goioxim;Guarapuava;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;115;16;0;21877,6
19/20;4108700;Grandes Rios;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;190;25;0;56477,5
19/20;4108908;Guairaçá;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;280;15;0;49938
19/20;4108957;Guamiranga;Irati;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;7500;20;0;1783500
19/20;4109005;Guapirama;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3200;13;0;494624
19/20;4109104;Guaporema;Cianorte;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;140;15;0;24969
19/20;4109401;Guarapuava;Guarapuava;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;550;16;0;104632
19/20;4109500;Guaraqueçaba;Paranaguá;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;15;20;0;3567
19/20;4109609;Guaratuba;Paranaguá;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;26;20;0;6182,8
19/20;4109708;Ibaiti;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1800;14;0;299628
19/20;4109757;Ibema;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;850;22;0;222343
19/20;4110052;Iguatu;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;700;20;0;166460
19/20;4110102;Imbituva;Irati;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2000;20;0;475600
19/20;4110201;Inácio Martins;Irati;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2000;20;0;475600
19/20;4110300;Inajá;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;80;15;0;14268
19/20;4110409;Indianópolis;Cianorte;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;240;15;0;42804
19/20;4110508;Ipiranga;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;900;20;0;214020
19/20;4110706;Irati;Irati;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3003;20;0;714113,4
19/20;4110953;Itaipulândia;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;5070;23;0;1386492,9
19/20;4111258;Itaperuçu;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;540;25;0;160515
19/20;4111308;Itaúna do Sul;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;100;15;0;17835
19/20;4111407;Ivaí;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;350;20;0;83230
19/20;4111506;Ivaiporã;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;900;25;0;267525
19/20;4111704;Jaboti;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;8800;13;0;1360216
19/20;4111803;Jacarezinho;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3500;13;0;540995
19/20;4112009;Jaguariaíva;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1500;20;0;356700
19/20;4112207;Janiópolis;Campo Mourão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;50;16;0;9512
19/20;4112306;Japira;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;5800;14;0;965468
19/20;4112504;Jardim Alegre;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;750;25;0;222937,5
19/20;4112603;Jardim Olinda;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;100;15;0;17835
19/20;4112751;Jesuítas;Toledo;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;600;22;0;156948
19/20;4112801;Joaquim Távora;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;12500;14;0;2080750
19/20;4112900;Jundiaí do Sul;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;4500;13;0;695565
19/20;4113205;Lapa;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2100;25;0;624225
19/20;4113429;Lidianópolis;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;250;25;0;74312,5
19/20;4113452;Lindoeste;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2150;20;0;511270
19/20;4113502;Loanda;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;250;15;0;44587,5
19/20;4113734;Luiziana;Campo Mourão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;100;16;0;19024
19/20;4113759;Lunardelli;Ivaiporã;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;300;25;0;89175
19/20;4113908;Mallet;Irati;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;280;20;0;66584
19/20;4114302;Mandirituba;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2464;22;0;644533,12
19/20;4114351;Manfrinópolis;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;5751;25;0;1709484,75
19/20;4114500;Manoel Ribas;Pitanga;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1400;18;0;299628
19/20;4114708;Maria Helena;Umuarama;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1200;18;0;256824
19/20;4115002;Marilena;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;200;15;0;35670
19/20;4115101;Mariluz;Umuarama;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1000;20;0;237800
19/20;4115408;Marmeleiro;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;6401;25;0;1902697,25
19/20;4115606;Matelândia;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2450;23;0;670001,5
19/20;4115705;Matinhos;Paranaguá;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;20;20;0;4756
19/20;4115739;Mato Rico;Pitanga;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;190;18;0;40663,8
19/20;4115804;Medianeira;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3300;23;0;902451
19/20;4115903;Mirador;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;310;15;0;55288,5
19/20;4116059;Missal;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1500;22;0;392370
19/20;4116208;Morretes;Paranaguá;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;15;20;0;3567
19/20;4116505;Nova Aliança do Ivaí;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;60;13;0;9274,2
19/20;4116703;Nova Aurora;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2050;20;0;487490
19/20;4116950;Nova Esperança do Sudoeste;Dois Vizinhos;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1926;25;0;572503,5
19/20;4117107;Nova Londrina;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;750;15;0;133762,5
19/20;4117206;Nova Olímpia;Umuarama;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;200;23;0;54694
19/20;4117255;Nova Prata do Iguaçu;Dois Vizinhos;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;5674;25;0;1686596,5
19/20;4117271;Nova Tebas;Pitanga;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;120;18;0;25682,4
19/20;4117701;Palmeira;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;42;16;0;7990,08
19/20;4117800;Palmital;Pitanga;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;280;18;0;59925,6
19/20;4118006;Paraíso do Norte;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;420;15;0;74907
19/20;4118105;Paranacity;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;180;15;0;32103
19/20;4118204;Paranaguá;Paranaguá;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;120;20;0;28536
19/20;4118303;Paranapoema;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;25;15;0;4458,75
19/20;4118402;Paranavaí;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;400;15;0;71340
19/20;4118600;Paula Freitas;União da Vitória;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;450;14;0;74907
19/20;4118709;Paulo Frontin;União da Vitória;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;300;15;0;53505
19/20;4119004;Pérola d'Oeste;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;6120;25;0;1819170
19/20;4119103;Piên;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;550;25;0;163487,5
19/20;4119202;Pinhalão;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1500;14;0;249690
19/20;4119251;Pinhal de São Bento;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;4925;25;0;1463956,25
19/20;4119301;Pinhão;Guarapuava;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;380;16;0;72291,2
19/20;4119400;Piraí do Sul;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;4000;20;0;951200
19/20;4119509;Piraquara;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;210;23;0;57428,7
19/20;4119608;Pitanga;Pitanga;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;4800;18;0;1027296
19/20;4119707;Planaltina do Paraná;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;198;15;0;35313,3
19/20;4119806;Planalto;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;13090;25;0;3891002,5
19/20;4119905;Ponta Grossa;Ponta Grossa;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1200;20;0;285360
19/20;4119954;Pontal do Paraná;Paranaguá;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;3;20;0;713,4
19/20;4120200;Porto Rico;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;100;15;0;17835
19/20;4120309;Porto Vitória;União da Vitória;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;300;12;0;42804
19/20;4120358;Pranchita;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2146;25;0;637898,5
19/20;4120606;Prudentópolis;Guarapuava;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;400;16;0;76096
19/20;4120705;Quatiguá;Jacarezinho;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;7800;13;0;1205646
19/20;4120804;Quatro Barras;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;147;20;0;34956,6
19/20;4121000;Querência do Norte;Paranavaí;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;2200;15;0;392370
19/20;4121208;Quitandinha;Curitiba;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;650;22;0;170027
19/20;4121257;Ramilândia;Cascavel;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;1500;23;0;410205
19/20;4121406;Realeza;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;6993;25;0;2078669,25
19/20;4121505;Rebouças;Irati;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;8000;20;0;1902400
19/20;4121604;Renascença;Francisco Beltrão;D;7330;SUINOS - LEITOES P/ CORTE;KG;;;6993;25;0;2078669,25
